state,avg_max_aqi,avg_x90th_percentile_aqi,avg_median_aqi,avg_days_with_aqi,avg_good_days,avg_moderate_days,avg_unhealthy_for_sensitive_groups_days,avg_unhealthy_days,avg_very_unhealthy_days,avg_hazardous_days,avg_days_co,avg_days_no2,avg_days_ozone,avg_days_pm2_5,avg_days_pm10,year
Arkansas,127.26666666666667,84.2,54.733333333333334,192.86666666666667,88.46666666666667,95.46666666666667,8.133333333333333,0.7333333333333333,0.06666666666666667,0,0,2.7333333333333334,86.4,103.73333333333333,0,2005
California,266.49056603773585,91.69811320754717,48.113207547169814,345.75471698113205,198.32075471698113,110.32075471698113,25.735849056603772,9.50943396226415,1.490566037735849,0.37735849056603776,0.9433962264150944,21.39622641509434,220.52830188679246,94.64150943396227,8.245283018867925,2005
Canada,77.5,41.5,20.5,246.5,235,11.5,0,0,0,0,0,126.5,89,31,0,2005
Colorado,100.53571428571429,56.892857142857146,31.75,279,210.5,62.57142857142857,5.785714285714286,0.14285714285714285,0,0,2.142857142857143,7.892857142857143,124.25,43.67857142857143,101.03571428571429,2005
Connecticut,194.75,91.625,44.625,293.375,181.875,88.625,15.75,6.125,1,0,3,24.625,180,85.75,0,2005
Country Of Mexico,248,111.66666666666667,66,264,89.66666666666667,112.66666666666667,48,11,2.3333333333333335,0.3333333333333333,38,13,125.33333333333333,0,87.66666666666667,2005
Delaware,186.66666666666666,99.66666666666667,55.333333333333336,297.6666666666667,113.33333333333333,155.66666666666666,23.333333333333332,5,0.3333333333333333,0,0,5,151.33333333333334,141,0.3333333333333333,2005
District Of Columbia,169,97,62,365,83,252,26,4,0,0,0,29,70,264,2,2005
Florida,134.27777777777777,68.94444444444444,42.5,349.5,221.27777777777777,119.33333333333333,8.38888888888889,0.5,0,0,0.1111111111111111,0.9722222222222222,200.75,117.72222222222223,29.944444444444443,2005
Georgia,141.02857142857144,84.62857142857143,52.34285714285714,238.71428571428572,96.94285714285714,127.2,13.371428571428572,1.1428571428571428,0.05714285714285714,0,0.02857142857142857,3.8857142857142857,98.42857142857143,133.17142857142858,3.2,2005
Hawaii,97.75,40.25,17,260.75,247.75,12,0.75,0.25,0,0,0.5,3,39,83.5,134.75,2005
Idaho,113.47826086956522,57.82608695652174,32.391304347826086,276.4782608695652,203.82608695652175,69.30434782608695,2.608695652173913,0.7391304347826086,0,0,1.2173913043478262,0,21.434782608695652,230.04347826086956,23.782608695652176,2005
Illinois,145.6,82.52,40.72,326.48,215.52,94.4,14.52,1.92,0.12,0,2.24,7.24,248.64,52.76,15.6,2005
Indiana,151.59459459459458,96.27027027027027,51.67567567567568,220.72972972972974,97,102.43243243243244,19.54054054054054,1.7297297297297298,0.02702702702702703,0,0.3783783783783784,7.54054054054054,128.56756756756758,77.21621621621621,7.027027027027027,2005
Iowa,122.2,68.45,40.95,248.25,160.55,81.75,5.9,0.05,0,0,0.3,1.15,88.15,87.55,71.1,2005
Kansas,117.25,65.6875,37.0625,257.9375,181.3125,68.75,7.5,0.3125,0.0625,0,1,12.9375,159.625,49.6875,34.6875,2005
Kentucky,142.35294117647058,88.47058823529412,47.05882352941177,278.61764705882354,155.91176470588235,104.26470588235294,17.647058823529413,0.7647058823529411,0.029411764705882353,0,0,16.970588235294116,187.41176470588235,64.26470588235294,9.970588235294118,2005
Louisiana,142.57142857142858,82.32142857142857,49.57142857142857,280.35714285714283,145.25,120.71428571428571,12.714285714285714,1.6428571428571428,0.03571428571428571,0,0.07142857142857142,2.9285714285714284,167.46428571428572,109.75,0.14285714285714285,2005
Maine,142.8181818181818,58.72727272727273,34.81818181818182,261.6363636363636,228.9090909090909,27.181818181818183,5,0.5454545454545454,0,0,0,12,226.9090909090909,15,7.7272727272727275,2005
Maryland,174.46666666666667,98.73333333333333,48.733333333333334,280.46666666666664,145.6,109.6,20.6,4.333333333333333,0.3333333333333333,0,0.13333333333333333,2.933333333333333,193.26666666666668,78.86666666666666,5.266666666666667,2005
Massachusetts,173,83.16666666666667,47.416666666666664,306.1666666666667,168.58333333333334,119.75,13.666666666666666,4.083333333333333,0.08333333333333333,0,8,5,141.75,151.33333333333334,0.08333333333333333,2005
Michigan,157.2258064516129,89.51612903225806,44.61290322580645,227.80645161290323,134.7741935483871,74.58064516129032,15.612903225806452,2.7096774193548385,0.12903225806451613,0,8.258064516129032,1.1612903225806452,141.32258064516128,76.80645161290323,0.25806451612903225,2005
Minnesota,135.9,68.6,43.55,270.85,164.65,101.6,3.8,0.8,0,0,0.6,2.25,89.85,176.35,1.8,2005
Mississippi,128.94736842105263,80.26315789473684,52.8421052631579,212.57894736842104,84.10526315789474,118.57894736842105,9.473684210526315,0.42105263157894735,0,0,0,2.526315789473684,85.05263157894737,125,0,2005
Missouri,149.38095238095238,93.19047619047619,50.333333333333336,257.42857142857144,125.52380952380952,110.52380952380952,18.333333333333332,3,0.047619047619047616,0,0.23809523809523808,26.761904761904763,114.76190476190476,93.42857142857143,22.238095238095237,2005
Montana,90.95,46.1,20.6,233.2,199.8,31.35,1.75,0.3,0,0,29.9,0.1,17.9,105.9,79.4,2005
Nebraska,94.66666666666667,61.333333333333336,35.333333333333336,171.75,118.83333333333333,51.5,1.4166666666666667,0,0,0,8.416666666666666,0,19.416666666666668,114.5,29.416666666666668,2005
Nevada,102.55555555555556,58.666666666666664,35.44444444444444,299.1111111111111,227,62.666666666666664,8.333333333333334,1.1111111111111112,0,0,51,3.5555555555555554,133.33333333333334,37.22222222222222,74,2005
New Hampshire,140.125,68.25,40.625,276.75,204.875,63.875,7.5,0.5,0,0,1.875,26.25,179.25,69.375,0,2005
New Jersey,163.41176470588235,82.88235294117646,42.35294117647059,336.8235294117647,221.2941176470588,93.29411764705883,16.88235294117647,5.235294117647059,0.11764705882352941,0,30.176470588235293,57.11764705882353,171.58823529411765,77.58823529411765,0.35294117647058826,2005
New Mexico,141.125,54.25,31.375,247.375,175.5,66.375,5.3125,0.125,0,0.0625,1.125,4.6875,106.375,110.4375,24.75,2005
New York,156.14705882352942,73.02941176470588,38.705882352941174,323.29411764705884,235.6764705882353,74.38235294117646,10.941176470588236,2.235294117647059,0.058823529411764705,0,13.647058823529411,23.5,217.61764705882354,63.294117647058826,5.235294117647059,2005
North Carolina,139.20833333333334,87,51.604166666666664,225.85416666666666,106.47916666666667,104.60416666666667,13.6875,1.0625,0.020833333333333332,0,2.375,0.375,130.875,90.77083333333333,1.4583333333333333,2005
North Dakota,73.77777777777777,43.22222222222222,29.444444444444443,305.1111111111111,285.77777777777777,19.22222222222222,0,0.1111111111111111,0,0,0,6.111111111111111,260.77777777777777,30.555555555555557,7.666666666666667,2005
Ohio,168.275,97.125,47.175,263.425,145.15,91.775,23.025,3.275,0.2,0,12.7,5.425,170.475,53.525,21.3,2005
Oklahoma,133.375,78.29166666666667,43.916666666666664,266.75,170.83333333333334,84.16666666666667,11.041666666666666,0.7083333333333334,0,0,0,5.875,187.875,55.583333333333336,17.416666666666668,2005
Oregon,129.76190476190476,68.71428571428571,34.285714285714285,341.7142857142857,237.8095238095238,97.61904761904762,5.428571428571429,0.8571428571428571,0,0,0.42857142857142855,0.19047619047619047,29.095238095238095,311.04761904761904,0.9523809523809523,2005
Pennsylvania,162.47222222222223,91.94444444444444,47.916666666666664,335.1388888888889,176.80555555555554,131.97222222222223,22.555555555555557,3.75,0.05555555555555555,0,10.277777777777779,49.388888888888886,152.13888888888889,118.52777777777777,4.805555555555555,2005
Puerto Rico,69.06666666666666,50.93333333333333,27,154.46666666666667,125.06666666666666,29.4,0,0,0,0,3.066666666666667,3.1333333333333333,4.133333333333334,98.46666666666667,45.666666666666664,2005
Rhode Island,175,89.66666666666667,46.333333333333336,255.66666666666666,150.33333333333334,89.33333333333333,11.666666666666666,4.333333333333333,0,0,0,9.333333333333334,132.33333333333334,111,3,2005
South Carolina,137.07692307692307,80.96153846153847,46.38461538461539,279.2307692307692,162.53846153846155,105.11538461538461,11,0.5769230769230769,0,0,0,4.038461538461538,172.80769230769232,81.61538461538461,20.76923076923077,2005
South Dakota,93.375,59.75,38.875,244.5,180.625,62.625,1.25,0,0,0,0,2.5,127.375,73.375,41.25,2005
Tennessee,138.75,86.39285714285714,48.535714285714285,259.39285714285717,135.17857142857142,105.42857142857143,17.5,1.2857142857142858,0,0,0.7142857142857143,25.535714285714285,140.89285714285714,76.5,15.75,2005
Texas,144.5609756097561,84.6829268292683,47.26829268292683,324.5365853658537,163.5609756097561,139.73170731707316,17.29268292682927,3.6341463414634148,0.3170731707317073,0,0.07317073170731707,4.121951219512195,154.1219512195122,164.2439024390244,1.975609756097561,2005
Utah,132.69230769230768,70.6923076923077,36.15384615384615,249.84615384615384,154.84615384615384,77.15384615384616,14.538461538461538,3.076923076923077,0.23076923076923078,0,0.6153846153846154,41.07692307692308,126.46153846153847,72,9.692307692307692,2005
Vermont,112.2,57.4,33.2,250.4,195.2,51.8,3.4,0,0,0,1.2,56.4,103.2,77.2,12.4,2005
Virgin Islands,83,58,23.333333333333332,69,57,12,0,0,0,0,0,0,0,58.333333333333336,10.666666666666666,2005
Virginia,116.37837837837837,71.54054054054055,39.45945945945946,238.54054054054055,154.56756756756758,73.70270270270271,9.45945945945946,0.8108108108108109,0,0,10.432432432432432,45.027027027027025,114.45945945945945,56.5945945945946,12.027027027027026,2005
Washington,112.14285714285714,61.42857142857143,35.892857142857146,338.7142857142857,240.32142857142858,95.75,2.4642857142857144,0.14285714285714285,0,0.03571428571428571,3.8214285714285716,1.2142857142857142,32.32142857142857,289.75,11.607142857142858,2005
West Virginia,135.61111111111111,82,48.94444444444444,241.5,138,94.22222222222223,8.61111111111111,0.6666666666666666,0,0,1.5555555555555556,20.22222222222222,108.55555555555556,87.16666666666667,24,2005
Wisconsin,148.76470588235293,85.58823529411765,42.470588235294116,215.3235294117647,144.44117647058823,58.029411764705884,10.352941176470589,2.235294117647059,0.2647058823529412,0,0.14705882352941177,2.764705882352941,163.91176470588235,42,6.5,2005
Wyoming,96.78571428571429,46.857142857142854,26.071428571428573,237.42857142857142,190.92857142857142,44.142857142857146,2.0714285714285716,0.2857142857142857,0,0,0.7142857142857143,16,84.57142857142857,40.42857142857143,95.71428571428571,2005
Alabama,130.7826086956522,78.52173913043478,48.608695652173914,244.6086956521739,120.65217391304348,111.73913043478261,11.043478260869565,1.1304347826086956,0.043478260869565216,0,1.9565217391304348,0,151.8695652173913,83.8695652173913,6.913043478260869,2006
Alaska,97.25,47.5,21.375,198.5,166.625,28.5,3.125,0.25,0,0,12.5,0,44.5,128.375,13.125,2006
Arizona,187.42857142857142,91.92857142857143,50.142857142857146,289.35714285714283,150.14285714285714,103.92857142857143,23.071428571428573,8,1.5714285714285714,2.642857142857143,0,3.2142857142857144,145.78571428571428,32.07142857142857,108.28571428571429,2006
Arkansas,103.75,71.1875,50.5625,190.375,95.8125,90.75,3.1875,0.625,0,0,0,4.375,84.9375,101.0625,0,2006
California,419.1132075471698,98.33962264150944,49.716981132075475,347.9433962264151,187.64150943396226,116.32075471698113,30.528301886792452,11.79245283018868,1.320754716981132,0.33962264150943394,0.41509433962264153,19.849056603773583,222.77358490566039,91.67924528301887,13.226415094339623,2006
Canada,85,61,33,32,22,10,0,0,0,0,0,0,0,32,0,2006
Colorado,115.32142857142857,59.357142857142854,32.42857142857143,285.64285714285717,207.82142857142858,68.28571428571429,8.535714285714286,0.9642857142857143,0.03571428571428571,0,1.0714285714285714,8.5,126.64285714285714,42.5,106.92857142857143,2006
Connecticut,199.875,83.5,42.75,301.375,201.75,82.375,12.5,4,0.75,0,2.875,29.25,186.75,82.5,0,2006
Country Of Mexico,252,132,70.66666666666667,353.6666666666667,87,181,58.666666666666664,18,7,2,40,15,118.66666666666667,17,163,2006
Delaware,164,93,54,299,121,156.33333333333334,19,2.6666666666666665,0,0,0,5.666666666666667,149,143.66666666666666,0.6666666666666666,2006
District Of Columbia,192,99,58,365,110,220,26,9,0,0,0,27,103,234,1,2006
Florida,134.86111111111111,70.58333333333333,43.75,345.22222222222223,209.83333333333334,126.22222222222223,8.61111111111111,0.5555555555555556,0,0,0.1388888888888889,0.6944444444444444,210.52777777777777,111.27777777777777,22.583333333333332,2006
Georgia,145.4,86.74285714285715,55.34285714285714,241.28571428571428,89.54285714285714,136.68571428571428,12.314285714285715,2.4857142857142858,0.2571428571428571,0,0,3.657142857142857,98.91428571428571,135.6,3.1142857142857143,2006
Hawaii,84.75,36,15.25,291.5,283.75,7.5,0.25,0,0,0,5,9,32.5,71.5,173.5,2006
Idaho,122,60.8,35.3,272.75,198.2,70.55,3.55,0.45,0,0,0.2,0.4,14.8,228.15,29.2,2006
Illinois,118.2,64.48,37.12,322.4,238.4,79.48,4.28,0.24,0,0,2.04,9.6,239.08,55.64,16.04,2006
Indiana,130.27777777777777,78.91666666666667,47.44444444444444,231.30555555555554,124.83333333333333,99,7.166666666666667,0.3055555555555556,0,0,0.2222222222222222,8.416666666666666,129.86111111111111,86.11111111111111,6.694444444444445,2006
Iowa,99.3,62.3,41.05,221.15,150.5,69.25,1.4,0,0,0,4.95,1.3,85.8,88.85,40.25,2006
Kansas,109.8125,66.25,36.3125,251.25,178.5,64.4375,8.0625,0.25,0,0,1.0625,10.4375,163.5,42.875,33.375,2006
Kentucky,123.15151515151516,74.6969696969697,43.93939393939394,267.3030303030303,167.66666666666666,92.93939393939394,6.515151515151516,0.18181818181818182,0,0,0,17.96969696969697,180.6060606060606,63.03030303030303,5.696969696969697,2006
Louisiana,148.125,82.66666666666667,49.875,285.4583333333333,144.54166666666666,126.20833333333333,12.708333333333334,2,0,0,0,2.2083333333333335,156.04166666666666,126.83333333333333,0.375,2006
Maine,119.36363636363636,55.72727272727273,34.27272727272727,257.54545454545456,224.45454545454547,29.90909090909091,3.090909090909091,0.09090909090909091,0,0,0,8.636363636363637,209.9090909090909,29.636363636363637,9.363636363636363,2006
Maryland,175.66666666666666,97.46666666666667,47.93333333333333,278,150.13333333333333,104.73333333333333,19.533333333333335,3.533333333333333,0.06666666666666667,0,0,3.066666666666667,197.26666666666668,77.6,0.06666666666666667,2006
Massachusetts,170.08333333333334,78.08333333333333,43.833333333333336,321.5833333333333,196.25,112.83333333333333,10.583333333333334,1.4166666666666667,0.5,0,1.5833333333333333,6.583333333333333,148.58333333333334,164.83333333333334,0,2006
Michigan,151.25806451612902,71.12903225806451,40.54838709677419,222,153.8709677419355,60.935483870967744,6.161290322580645,1,0.03225806451612903,0,8.903225806451612,3,147.7741935483871,62.064516129032256,0.25806451612903225,2006
Minnesota,105.42857142857143,62.666666666666664,40.095238095238095,283.6666666666667,186.71428571428572,95.52380952380952,1.4285714285714286,0,0,0,0.7619047619047619,3.8095238095238093,84.04761904761905,193.04761904761904,2,2006
Mississippi,127.5,81.21428571428571,53.785714285714285,247.92857142857142,98.71428571428571,138.71428571428572,9.785714285714286,0.7142857142857143,0,0,0,0.07142857142857142,95.71428571428571,152.14285714285714,0,2006
Missouri,136.15,80.75,50.2,263.55,122.4,128.75,10.45,1.9,0.05,0,0.45,17.4,100.3,122.45,22.95,2006
Montana,107.89473684210526,50.31578947368421,25.157894736842106,247.6315789473684,198.3684210526316,47.1578947368421,1.7894736842105263,0.2631578947368421,0.05263157894736842,0,21.42105263157895,0.631578947368421,25.05263157894737,121.84210526315789,78.6842105263158,2006
Nebraska,96.16666666666667,56.5,33.25,175.25,129.75,44.5,0.8333333333333334,0,0.16666666666666666,0,8.916666666666666,0,30,99.91666666666667,36.416666666666664,2006
Nevada,153.5,65.375,38.25,300.875,205.75,83.875,10.25,0.875,0,0.125,25.375,9.75,152.875,26.125,86.75,2006
New Hampshire,120.875,62,37.5,276.125,218.125,53.625,4.25,0.125,0,0,2,29.375,180.125,64.625,0,2006
New Jersey,162.1764705882353,80.29411764705883,44.470588235294116,332.6470588235294,194.64705882352942,119.52941176470588,14.882352941176471,3.411764705882353,0.17647058823529413,0,30.58823529411765,31.823529411764707,140.52941176470588,129.47058823529412,0.23529411764705882,2006
New Mexico,112.58823529411765,55.8235294117647,32.588235294117645,250.41176470588235,175.23529411764707,67.47058823529412,6.764705882352941,0.5294117647058824,0.29411764705882354,0.11764705882352941,1.2941176470588236,8.058823529411764,111.41176470588235,97.6470588235294,32,2006
New York,138.14705882352942,61.588235294117645,35.44117647058823,327.05882352941177,258.70588235294116,62.05882352941177,5.588235294117647,0.6176470588235294,0.08823529411764706,0,12.529411764705882,23.91176470588235,229.23529411764707,56.61764705882353,4.764705882352941,2006
North Carolina,132.125,82.08333333333333,51.8125,259.0416666666667,111.16666666666667,138.3125,8.75,0.8125,0,0,1.6041666666666667,0.22916666666666666,123.91666666666667,131.79166666666666,1.5,2006
North Dakota,91.44444444444444,49,32.111111111111114,330.6666666666667,289.6666666666667,40.55555555555556,0.4444444444444444,0,0,0,0,10,285,25.333333333333332,10.333333333333334,2006
Ohio,142.825,79.1,43.05,263.125,165.9,86.35,10.05,0.825,0,0,12.575,5.5,170.7,55.375,18.975,2006
Oklahoma,153.66666666666666,88.33333333333333,42.76190476190476,318.9047619047619,206.42857142857142,91.38095238095238,19.142857142857142,1.8571428571428572,0.09523809523809523,0,0.3333333333333333,5.333333333333333,237.52380952380952,46.666666666666664,29.047619047619047,2006
Oregon,132.95238095238096,65.76190476190476,34.666666666666664,356.3809523809524,252.71428571428572,98.76190476190476,4.238095238095238,0.6190476190476191,0.047619047619047616,0,3.4761904761904763,0.2857142857142857,29.904761904761905,321.6666666666667,1.0476190476190477,2006
Pennsylvania,147.1891891891892,78.13513513513513,43.21621621621622,330.18918918918916,207.86486486486487,108.05405405405405,12.621621621621621,1.6486486486486487,0,0,9.837837837837839,54.67567567567568,158.54054054054055,99.70270270270271,7.4324324324324325,2006
Puerto Rico,72.92307692307692,49.46153846153846,28.923076923076923,181.07692307692307,148.84615384615384,32.23076923076923,0,0,0,0,4.230769230769231,15.307692307692308,2,105.84615384615384,53.69230769230769,2006
Rhode Island,188,78,44,263.6666666666667,166.66666666666666,85.66666666666667,9.666666666666666,1.3333333333333333,0.3333333333333333,0,0,7.333333333333333,137.66666666666666,118,0.6666666666666666,2006
South Carolina,136.07692307692307,77.6923076923077,47.03846153846154,280.3076923076923,162.30769230769232,110.26923076923077,7.115384615384615,0.5769230769230769,0.038461538461538464,0,0,6,173.84615384615384,80,20.46153846153846,2006
South Dakota,92.5,60.25,35.625,270.5,202.125,66.75,1.625,0,0,0,0,2.375,139,66.5,62.625,2006
Tennessee,145.41379310344828,82.72413793103448,48.310344827586206,276.48275862068965,149.79310344827587,112.06896551724138,13.10344827586207,1.4482758620689655,0.06896551724137931,0,1.1724137931034482,24.482758620689655,161.10344827586206,75.13793103448276,14.586206896551724,2006
Texas,160.5,81.975,46.55,342.1,187.525,135.55,15.2,3.35,0.4,0.075,0.025,4.075,162.525,171.425,4.05,2006
Utah,110.23076923076923,68.6923076923077,38.76923076923077,253.3846153846154,135.23076923076923,104.15384615384616,13.384615384615385,0.6153846153846154,0,0,0.38461538461538464,28.307692307692307,134,81.23076923076923,9.461538461538462,2006
Vermont,95.4,52.4,28,255.4,214.6,39.6,1.2,0,0,0,3.8,51.4,111.2,76.6,12.4,2006
Virgin Islands,94.66666666666667,63.666666666666664,33.666666666666664,63.333333333333336,46,16.666666666666668,0.6666666666666666,0,0,0,0,0,0,58,5.333333333333333,2006
Virginia,120.13157894736842,66.65789473684211,38.05263157894737,232.10526315789474,154.18421052631578,70.15789473684211,6.578947368421052,1.0526315789473684,0.13157894736842105,0,11.236842105263158,39.60526315789474,115.60526315789474,53.05263157894737,12.605263157894736,2006
Washington,110.76666666666667,60.766666666666666,35.6,315.3333333333333,217.83333333333334,93.4,3.2333333333333334,0.7666666666666667,0.1,0,1.5333333333333334,0.03333333333333333,33.833333333333336,274.76666666666665,5.166666666666667,2006
West Virginia,132,78.13333333333334,48.06666666666667,269.6,150.8,110.53333333333333,8,0.26666666666666666,0,0,0.7333333333333333,0,132.2,106.53333333333333,30.133333333333333,2006
Wisconsin,127.9375,67.8125,42.03125,234.1875,174.4375,56.34375,3,0.375,0.03125,0,0.03125,2.6875,181.25,45.09375,5.125,2006
Wyoming,128.21428571428572,53.714285714285715,29.642857142857142,237.21428571428572,172.64285714285714,62.57142857142857,1.7857142857142858,0.07142857142857142,0.07142857142857142,0.07142857142857142,1.1428571428571428,16.571428571428573,100.14285714285714,44,75.35714285714286,2006
Alabama,155.9,88.6,53.2,277,120.4,138.25,16.05,2.25,0.05,0,0.9,0,155.05,114.7,6.35,2007
Alaska,92.5,44.25,20.375,198.875,168.875,27.625,2.125,0.25,0,0,15.75,0,44,124.125,15,2007
Arizona,296.7857142857143,83.5,48.5,289.7142857142857,149.07142857142858,115.35714285714286,18.357142857142858,3.7857142857142856,1.3571428571428572,1.7857142857142858,0,5,139.28571428571428,33.714285714285715,111.71428571428571,2007
Arkansas,123.9375,72.8125,50.625,208.0625,113.1875,90.0625,4.25,0.5,0.0625,0,0,3.75,101.375,102.9375,0,2007
California,390.5660377358491,91.33962264150944,51,348.0566037735849,181.11320754716982,126.9622641509434,30.28301886792453,8.660377358490566,0.7735849056603774,0.2641509433962264,0.41509433962264153,15.132075471698114,208.45283018867926,114.28301886792453,9.773584905660377,2007
Colorado,123.03448275862068,68.10344827586206,38.58620689655172,281.2068965517241,189,82.24137931034483,8.724137931034482,1.1724137931034482,0.034482758620689655,0.034482758620689655,0.7241379310344828,7.0344827586206895,154.44827586206895,33.724137931034484,85.27586206896552,2007
Connecticut,197.875,93.375,44.125,313.25,194.75,93.625,18.5,5.75,0.625,0,1.125,13.75,186.125,112.25,0,2007
Country Of Mexico,416.6666666666667,127.33333333333333,74.66666666666667,294.3333333333333,81.66666666666667,129.66666666666666,51.333333333333336,26.333333333333332,3.3333333333333335,2,25.333333333333332,5.666666666666667,103.33333333333333,41,119,2007
Delaware,163,95.66666666666667,53.333333333333336,296,124,148.33333333333334,22,1.3333333333333333,0.3333333333333333,0,0,11.333333333333334,156,128.66666666666666,0,2007
District Of Columbia,169,97,58,365,98,236,26,5,0,0,0,32,109,224,0,2007
Florida,155.74285714285713,68.54285714285714,44.82857142857143,352.51428571428573,217.68571428571428,127.17142857142858,6.457142857142857,1.1142857142857143,0.05714285714285714,0.02857142857142857,0.2,0.42857142857142855,193.74285714285713,144.05714285714285,14.085714285714285,2007
Georgia,164.5142857142857,86.77142857142857,53.714285714285715,247.37142857142857,94.97142857142858,135.31428571428572,13.542857142857143,3.342857142857143,0.2,0,0.02857142857142857,3.942857142857143,99.65714285714286,140.34285714285716,3.4,2007
Hawaii,109,46.666666666666664,17,273.3333333333333,255.66666666666666,17.333333333333332,0,0.3333333333333333,0,0,1.6666666666666667,12.333333333333334,38,94,127.33333333333333,2007
Idaho,120.72222222222223,61.44444444444444,33.77777777777778,301.27777777777777,215.66666666666666,81.61111111111111,3.3333333333333335,0.5555555555555556,0.1111111111111111,0,0.4444444444444444,0.1111111111111111,25.166666666666668,239.83333333333334,35.72222222222222,2007
Illinois,142.2,75.8,44.76,331.52,191.76,127.64,11.36,0.68,0.08,0,0.4,5.32,206.4,112.96,6.44,2007
Indiana,147.16666666666666,94.86111111111111,53.388888888888886,254.94444444444446,100.13888888888889,134.25,19.27777777777778,1.2777777777777777,0,0,0.7222222222222222,4.305555555555555,122.36111111111111,121.97222222222223,5.583333333333333,2007
Iowa,131.75,70.35,46.8,240.7,139.1,97.35,4,0.25,0,0,5.25,0.75,82.95,124.6,27.15,2007
Kansas,105.21428571428571,60.857142857142854,36.357142857142854,280.57142857142856,211.57142857142858,66.07142857142857,2.7142857142857144,0.21428571428571427,0,0,0.42857142857142855,8.928571428571429,174.71428571428572,60.07142857142857,36.42857142857143,2007
Kentucky,149.78787878787878,92.75757575757575,51.09090909090909,283.45454545454544,129.87878787878788,131.6060606060606,20.575757575757574,1.3636363636363635,0.030303030303030304,0,0,1.696969696969697,167.9090909090909,109.75757575757575,4.090909090909091,2007
Louisiana,137.56521739130434,74.21739130434783,47.34782608695652,303,171.08695652173913,120.95652173913044,9.782608695652174,1.1304347826086956,0.043478260869565216,0,0,2.9130434782608696,158.56521739130434,141.2608695652174,0.2608695652173913,2007
Maine,162.9090909090909,57,33.54545454545455,261.6363636363636,229.36363636363637,23.818181818181817,7.090909090909091,1.3636363636363635,0,0,0.2727272727272727,0,222.63636363636363,29.90909090909091,8.818181818181818,2007
Maryland,175.4375,101.1875,50.375,265.375,131.6875,107.625,22.5625,3.1875,0.3125,0,0.25,4.1875,190.375,70.5,0.0625,2007
Massachusetts,170.75,80.5,45.333333333333336,318.0833333333333,176.16666666666666,123.75,14.166666666666666,3.75,0.25,0,0.5,6.916666666666667,127.25,183.25,0.16666666666666666,2007
Michigan,153.86666666666667,83.86666666666666,43.333333333333336,233.23333333333332,144.53333333333333,73.36666666666666,12.766666666666667,2.466666666666667,0.1,0,4.666666666666667,2.2,147.93333333333334,76.03333333333333,2.4,2007
Minnesota,129.23809523809524,63.285714285714285,41.23809523809524,288.8095238095238,180.85714285714286,103.85714285714286,3.8095238095238093,0.2857142857142857,0,0,0.5714285714285714,1.619047619047619,79.04761904761905,206.38095238095238,1.1904761904761905,2007
Mississippi,127.42857142857143,79.35714285714286,52.5,265.85714285714283,109.57142857142857,148.35714285714286,7.5,0.35714285714285715,0.07142857142857142,0,0,0,90.64285714285714,175.21428571428572,0,2007
Missouri,152.27777777777777,84.88888888888889,50.72222222222222,296.8333333333333,128.5,152.05555555555554,13.055555555555555,3.1666666666666665,0.05555555555555555,0,0.4444444444444444,9.5,106.83333333333333,156.61111111111111,23.444444444444443,2007
Montana,132.47368421052633,55.10526315789474,26.473684210526315,244.89473684210526,188.3684210526316,52.63157894736842,2.526315789473684,1.105263157894737,0.2631578947368421,0,18.736842105263158,1.1578947368421053,19.894736842105264,139.10526315789474,66,2007
Nebraska,87.61538461538461,58.53846153846154,36.53846153846154,158.30769230769232,112.23076923076923,44.92307692307692,1.1538461538461537,0,0,0,8.23076923076923,0,26.23076923076923,91.23076923076923,32.61538461538461,2007
Nevada,113.3,58.9,35.6,286.9,211.1,67.9,7.1,0.8,0,0,50,10.1,130.1,23,73.7,2007
New Hampshire,157.125,69,37.375,275.875,213.5,53.375,7.5,1.5,0,0,0.875,30.375,184,60.5,0.125,2007
New Jersey,156.94117647058823,83.88235294117646,46.11764705882353,338.8235294117647,183.88235294117646,134.94117647058823,16.235294117647058,3.6470588235294117,0.11764705882352941,0,31.352941176470587,22.88235294117647,129.11764705882354,155.23529411764707,0.23529411764705882,2007
New Mexico,99.94444444444444,52.44444444444444,32.833333333333336,271.1666666666667,195.33333333333334,70.33333333333333,5.222222222222222,0.2777777777777778,0,0,0.2222222222222222,3.6666666666666665,126.44444444444444,111.22222222222223,29.61111111111111,2007
New York,148.91176470588235,70.58823529411765,41.26470588235294,339.9117647058824,227.7058823529412,99.26470588235294,11.735294117647058,1.2058823529411764,0,0,1.4411764705882353,8.617647058823529,213.02941176470588,111.44117647058823,5.382352941176471,2007
North Carolina,141.52083333333334,88.29166666666667,53.6875,258.4375,104.45833333333333,137.64583333333334,14.958333333333334,1.3333333333333333,0.041666666666666664,0,0.4583333333333333,0.20833333333333334,127.04166666666667,129.20833333333334,1.5208333333333333,2007
North Dakota,84.11111111111111,44.22222222222222,30.11111111111111,330.22222222222223,307.22222222222223,22.555555555555557,0.2222222222222222,0.2222222222222222,0,0,0,7.666666666666667,283.77777777777777,25.77777777777778,13,2007
Ohio,152.125,89.85,45.1,270.825,156.875,92.425,19.425,2.1,0,0,14.325,6.15,178.475,55.4,16.475,2007
Oklahoma,126.15,66.2,39.8,329.75,234.55,89.8,5.15,0.25,0,0,0.3,4.4,226.25,70.95,27.85,2007
