REPORTING_YEAR,STATE_ABBR,CHEM_NAME,CARCINOGEN,CLEAN_AIR,LIST_3350,PBT_IND,PFAS_IND
2022,TN,Vinyl acetate,Y,Y,N,N,N
2022,WV,Formaldehyde,Y,Y,N,N,N
2022,MS,Acetaldehyde,Y,Y,N,N,N
2022,MI,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2022,KS,Cobalt,Y,Y,N,N,N
2022,NC,Cumene,Y,Y,N,N,N
2022,SC,Catechol,Y,Y,N,N,N
2022,SC,Cobalt,Y,Y,N,N,N
2022,SC,Nickel compounds,Y,Y,Y,N,N
2022,WI,Catechol,Y,Y,N,N,N
2022,MO,Acrolein,Y,Y,N,N,N
2022,NE,Polychlorinated biphenyls,Y,Y,N,Y,N
2022,MA,Naphthalene,Y,Y,N,N,N
2022,UT,Isoprene,Y,N,N,N,N
2022,WI,1-Bromopropane,Y,Y,N,N,N
2022,AZ,Cadmium compounds,Y,Y,Y,N,N
2022,KS,Hexachloroethane,Y,Y,N,N,N
2022,AR,Malathion,Y,N,N,N,N
2022,AR,Dichlorobenzene (mixed isomers),Y,N,N,N,N
2022,AR,Diazinon,Y,N,N,N,N
2022,AR,"1,2-Dibromo-3-chloropropane",Y,Y,N,N,N
2022,AR,Cumene,Y,Y,N,N,N
2022,MI,"1,2-Dichloroethane",Y,Y,N,N,N
2022,KS,Nickel compounds,Y,Y,Y,N,N
2022,KS,Acrolein,Y,Y,N,N,N
2022,UT,Cadmium  And Cadmium Compounds,Y,Y,Y,N,N
2022,WI,Cumene,Y,Y,N,N,N
2022,LA,Cobalt  And Cobalt Compounds,Y,Y,N,N,N
2022,KS,1-Bromopropane,Y,Y,N,N,N
2022,NC,Diethyl sulfate,Y,Y,N,N,N
2022,FL,Nickel compounds,Y,Y,Y,N,N
2022,OH,Acrylamide,Y,Y,N,N,N
2022,ID,Acetaldehyde,Y,Y,N,N,N
2022,NJ,Vinyl acetate,Y,Y,N,N,N
2022,RI,Ethylene oxide,Y,Y,N,N,N
2022,RI,Cumene,Y,Y,N,N,N
2022,NV,Pentachlorophenol,Y,Y,N,N,N
2022,TX,2-Nitropropane,Y,Y,N,N,N
2022,ID,Cobalt compounds,Y,Y,N,N,N
2022,PA,Beryllium,Y,Y,N,N,N
2022,KY,Chloroprene,Y,Y,N,N,N
2022,VA,"N,N-Dimethylformamide",Y,Y,N,N,N
2022,LA,Toluene diisocyanate (mixed isomers),Y,N,N,N,N
2022,AR,Propylene oxide,Y,Y,N,N,N
2022,IA,"1,2-Dichloroethane",Y,Y,N,N,N
2022,LA,Dimethyl sulfate,Y,Y,N,N,N
2022,MI,Chlordane,Y,Y,N,Y,N
2022,NH,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2022,IL,2-Mercaptobenzothiazole,Y,N,N,N,N
2022,AR,"2,4-Diaminotoluene",Y,Y,N,N,N
2022,IN,N-Nitrosodi-n-propylamine,Y,N,N,N,N
2022,KY,Diethyl sulfate,Y,Y,N,N,N
2022,OK,Aniline,Y,Y,N,N,N
2022,WV,Epichlorohydrin,Y,Y,N,N,N
2022,OH,Urethane,Y,Y,N,N,N
2022,OH,N-Nitroso-N-methylurea,Y,Y,N,N,N
2022,OH,"2,4-Dinitrotoluene",Y,Y,N,N,N
2022,OH,"1,3-Propane sultone",Y,Y,N,N,N
2022,OH,"4,4&apos;-Methylenebis(2-chloroaniline)",Y,Y,N,N,N
2022,FL,Dichloromethane,Y,Y,Y,N,N
2022,NY,Cadmium  And Cadmium Compounds,Y,Y,Y,N,N
2023,MO,Naphthalene,Y,Y,N,N,N
2023,GU,Ethylbenzene,Y,Y,N,N,N
2023,CA,Benzene,Y,Y,Y,N,N
2023,LA,Ethylbenzene,Y,Y,N,N,N
2023,NY,Hexachlorobenzene,Y,Y,N,Y,N
2023,MA,Formaldehyde,Y,Y,N,N,N
2023,CT,Naphthalene,Y,Y,N,N,N
2023,WV,Lead,Y,N,Y,Y,N
2023,AL,Ethylbenzene,Y,Y,N,N,N
2023,WV,Nickel  And Nickel Compounds,Y,Y,Y,N,N
2023,WA,Nickel  And Nickel Compounds,Y,Y,Y,N,N
2023,VA,Acetaldehyde,Y,Y,N,N,N
2023,NC,"1,3-Dichloropropylene",Y,Y,N,N,N
2023,FL,"1,3-Dichloropropylene",Y,Y,N,N,N
2023,UT,Ethylbenzene,Y,Y,N,N,N
2023,WA,1-Bromopropane,Y,Y,N,N,N
2023,NC,Ethyl acrylate,Y,Y,N,N,N
2023,MI,Cumene,Y,Y,N,N,N
2023,MN,Nickel  And Nickel Compounds,Y,Y,Y,N,N
2023,NY,Formaldehyde,Y,Y,N,N,N
2023,NY,Ethylbenzene,Y,Y,N,N,N
2023,TN,Formaldehyde,Y,Y,N,N,N
2023,NY,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2023,IN,Chloroform,Y,Y,Y,N,N
2023,CA,Vinyl acetate,Y,Y,N,N,N
2023,FL,Acetaldehyde,Y,Y,N,N,N
2023,MI,Acetaldehyde,Y,Y,N,N,N
2023,MI,Dichloromethane,Y,Y,Y,N,N
2023,NH,Styrene,Y,Y,N,N,N
2023,AZ,Naphthalene,Y,Y,N,N,N
2023,KY,Methyl isobutyl ketone,Y,Y,Y,N,N
2023,WY,Ethylbenzene,Y,Y,N,N,N
2023,CO,Arsenic,Y,Y,N,N,N
2023,IN,Cobalt  And Cobalt Compounds,Y,Y,N,N,N
2023,VT,Ethylbenzene,Y,Y,N,N,N
2023,MD,Polycyclic aromatic compounds,Y,Y,N,Y,N
2023,OH,Trypan blue,Y,Y,N,N,N
2023,MP,Cumene,Y,Y,N,N,N
2023,WI,Polychlorinated biphenyls,Y,Y,N,Y,N
2023,DE,Naphthalene,Y,Y,N,N,N
2023,LA,"1,1,2,2-Tetrachloroethane",Y,Y,N,N,N
2023,LA,Chloroprene,Y,Y,N,N,N
2023,CO,Formaldehyde,Y,Y,N,N,N
2023,MA,Pyridine,Y,N,N,N,N
2023,KS,"1,1,2,2-Tetrachloroethane",Y,Y,N,N,N
2023,MA,Trichloroethylene,Y,Y,Y,N,N
2023,IL,Propylene oxide,Y,Y,N,N,N
2023,TX,Arsenic,Y,Y,N,N,N
2023,TX,Chlorophenols,Y,N,N,N,N
2023,NC,Cobalt  And Cobalt Compounds,Y,Y,N,N,N
2023,NH,"1,4-Dioxane",Y,Y,N,N,N
2023,PA,Ethyl acrylate,Y,Y,N,N,N
2023,NY,Asbestos (friable),Y,Y,N,N,N
2023,MS,Cobalt compounds,Y,Y,N,N,N
2023,AR,Vinylidene chloride,Y,Y,N,N,N
2023,KS,Ethylene oxide,Y,Y,N,N,N
2023,PA,Beryllium,Y,Y,N,N,N
2023,UT,Vinyl acetate,Y,Y,N,N,N
2023,SC,Chloroform,Y,Y,Y,N,N
2023,PA,Dichlorobromomethane,Y,N,N,N,N
2023,NY,Trichloroethylene,Y,Y,Y,N,N
2023,NY,"1,2-Dichloroethane",Y,Y,N,N,N
2023,ID,Cadmium,Y,Y,Y,N,N
1999,IL,Nickel,Y,Y,Y,N,N
1999,MO,Nickel compounds,Y,Y,Y,N,N
1999,LA,"1,2-Dichloroethane",Y,Y,N,N,N
1999,LA,Vinyl chloride,Y,Y,N,N,N
1999,CA,Methyl isobutyl ketone,Y,Y,Y,N,N
1999,PA,Di(2-ethylhexyl) phthalate,Y,Y,N,N,N
1999,LA,Diaminotoluene (mixed isomers),Y,N,N,N,N
1999,VA,Formaldehyde,Y,Y,N,N,N
1999,KY,Dichloromethane,Y,Y,Y,N,N
1999,MI,Toluene diisocyanate (mixed isomers),Y,N,N,N,N
1999,WV,Styrene,Y,Y,N,N,N
1999,IA,Toluene diisocyanate (mixed isomers),Y,N,N,N,N
1999,AZ,Creosote,Y,N,N,N,N
1999,MA,Styrene,Y,Y,N,N,N
1999,NJ,Dimethyl sulfate,Y,Y,N,N,N
1999,TX,o-Toluidine,Y,Y,N,N,N
1999,IL,Ethylene oxide,Y,Y,N,N,N
1999,FL,Cumene,Y,Y,N,N,N
1999,MS,Trichloroethylene,Y,Y,Y,N,N
1999,MO,Diglycidyl resorcinol ether,Y,N,N,N,N
1999,KS,Naphthalene,Y,Y,N,N,N
1999,AL,Catechol,Y,Y,N,N,N
1999,ID,Lead,Y,N,Y,Y,N
1999,CT,Thiourea,Y,N,N,N,N
1999,NJ,Cadmium compounds,Y,Y,Y,N,N
1999,MA,Di(2-ethylhexyl) phthalate,Y,Y,N,N,N
1999,AL,Acrylonitrile,Y,Y,N,N,N
1999,VA,Arsenic compounds,Y,Y,N,N,N
1999,IA,Di(2-ethylhexyl) phthalate,Y,Y,N,N,N
1999,CA,"trans-1,3-Dichloropropene",Y,N,N,N,N
1999,LA,Molybdenum trioxide,Y,N,N,N,N
1999,IA,Molybdenum trioxide,Y,N,N,N,N
1999,CA,Di(2-ethylhexyl) phthalate,Y,Y,N,N,N
1999,LA,Acrolein,Y,Y,N,N,N
1999,KS,Propylene oxide,Y,Y,N,N,N
1999,OH,"3,3&apos;-Dichlorobenzidine dihydrochloride",Y,Y,N,N,N
1999,MI,Vinylidene chloride,Y,Y,N,N,N
1999,MI,"1,1,1,2-Tetrachloroethane",Y,N,N,N,N
1999,AZ,Benzene,Y,Y,Y,N,N
1999,MT,Acetaldehyde,Y,Y,N,N,N
1999,MT,Catechol,Y,Y,N,N,N
1999,NJ,Heptachlor,Y,Y,N,Y,N
1999,KY,Di(2-ethylhexyl) phthalate,Y,Y,N,N,N
1999,TX,Vinyl chloride,Y,Y,N,N,N
1999,MA,Naphthalene,Y,Y,N,N,N
1999,VA,Di(2-ethylhexyl) phthalate,Y,Y,N,N,N
1999,MO,Cobalt compounds,Y,Y,N,N,N
1999,IN,Vinyl acetate,Y,Y,N,N,N
1999,CO,Styrene,Y,Y,N,N,N
1999,SC,Thiourea,Y,N,N,N,N
1999,UT,Ethylene oxide,Y,Y,N,N,N
1999,CO,Creosote,Y,N,N,N,N
1999,NC,Creosote,Y,N,N,N,N
1999,TX,Cadmium compounds,Y,Y,Y,N,N
1999,NY,Chlorophenols,Y,N,N,N,N
1999,LA,Cadmium,Y,Y,Y,N,N
1999,VI,Polycyclic aromatic compounds,Y,Y,N,Y,N
1999,MN,Pyridine,Y,N,N,N,N
1999,MI,Diaminotoluene (mixed isomers),Y,N,N,N,N
1999,AR,"1,2-Dibromoethane",Y,Y,N,N,N
1999,WV,Beryllium compounds,Y,Y,N,N,N
1999,NV,Asbestos (friable),Y,Y,N,N,N
1999,CT,Acrylamide,Y,Y,N,N,N
1999,OH,Toxaphene,Y,Y,N,Y,N
1999,OH,Benzoic trichloride,Y,Y,N,N,N
1999,TX,Styrene oxide,Y,Y,N,N,N
1999,IN,"1,1,1,2-Tetrachloroethane",Y,N,N,N,N
1999,WV,Carbon tetrachloride,Y,Y,Y,N,N
1999,VT,Nickel,Y,Y,Y,N,N
1999,ND,Polycyclic aromatic compounds,Y,Y,N,Y,N
1999,SC,Michler&apos;s ketone,Y,Y,N,N,N
1999,ID,Acetaldehyde,Y,Y,N,N,N
1999,MT,Trichloroethylene,Y,Y,Y,N,N
2000,OH,"1,4-Dichlorobenzene",Y,Y,N,N,N
2000,OH,Methyl isobutyl ketone,Y,Y,Y,N,N
2000,TN,Methyl isobutyl ketone,Y,Y,Y,N,N
2000,NC,"N,N-Dimethylformamide",Y,Y,N,N,N
2000,SD,Benzene,Y,Y,Y,N,N
2000,NH,Methyl isobutyl ketone,Y,Y,Y,N,N
2000,WI,Cobalt,Y,Y,N,N,N
2000,SC,"1,2-Dichloroethane",Y,Y,N,N,N
2000,TX,Formaldehyde,Y,Y,N,N,N
2000,OR,Formaldehyde,Y,Y,N,N,N
2000,OH,Polycyclic aromatic compounds,Y,Y,N,Y,N
2000,LA,Polycyclic aromatic compounds,Y,Y,N,Y,N
2000,OH,Toluene diisocyanate (mixed isomers),Y,N,N,N,N
2000,VA,Vinyl acetate,Y,Y,N,N,N
2000,MS,Nickel,Y,Y,Y,N,N
2000,TX,Cadmium compounds,Y,Y,Y,N,N
2000,NE,Nickel compounds,Y,Y,Y,N,N
2000,PA,Cumene,Y,Y,N,N,N
2000,LA,Catechol,Y,Y,N,N,N
2000,RI,Lead,Y,N,Y,Y,N
2000,PA,Cobalt compounds,Y,Y,N,N,N
2000,TN,Acrylamide,Y,Y,N,N,N
2000,NY,Vinyl acetate,Y,Y,N,N,N
2000,IL,Pyridine,Y,N,N,N,N
2000,NJ,Methyl acrylate,Y,N,N,N,N
2000,NE,Ethylbenzene,Y,Y,N,N,N
2000,MD,Arsenic compounds,Y,Y,N,N,N
2000,LA,Cumene,Y,Y,N,N,N
2000,MS,Chlorothalonil,Y,N,N,N,N
2000,MT,"2,4-D 2-ethylhexyl ester",Y,Y,N,N,N
2000,AZ,Arsenic compounds,Y,Y,N,N,N
2000,MN,Cobalt compounds,Y,Y,N,N,N
2000,WY,Lead,Y,N,Y,Y,N
2000,OH,"N,N-Dimethylformamide",Y,Y,N,N,N
2000,NV,Polycyclic aromatic compounds,Y,Y,N,Y,N
2000,NJ,"1,2-Dichloropropane",Y,Y,N,N,N
2000,CA,Ethylene oxide,Y,Y,N,N,N
2000,UT,Tetrachloroethylene,Y,Y,Y,N,N
2000,LA,"1,2-Dichloropropane",Y,Y,N,N,N
2000,NE,Creosote,Y,N,N,N,N
2000,VA,"1,2-Dichloropropane",Y,Y,N,N,N
2000,GA,Chloroform,Y,Y,Y,N,N
2000,MI,2-Acetylaminofluorene,Y,Y,N,N,N
2000,CO,Ethylene oxide,Y,Y,N,N,N
2000,OR,Cobalt compounds,Y,Y,N,N,N
2000,IN,Ethylene thiourea,Y,Y,N,N,N
2001,KY,Ethylbenzene,Y,Y,N,N,N
2001,AZ,"N,N-Dimethylformamide",Y,Y,N,N,N
2001,UT,Naphthalene,Y,Y,N,N,N
2001,KS,Lead,Y,N,Y,Y,N
2001,OH,Ethyl acrylate,Y,Y,N,N,N
2001,LA,Benzene,Y,Y,Y,N,N
2001,NJ,Vinyl chloride,Y,Y,N,N,N
2001,MA,Dichloromethane,Y,Y,Y,N,N
2001,TX,"1,2-Dichloropropane",Y,Y,N,N,N
2001,MO,Polycyclic aromatic compounds,Y,Y,N,Y,N
2001,TX,Formaldehyde,Y,Y,N,N,N
2001,WI,"Toluene-2,4-diisocyanate",Y,Y,N,N,N
2001,OH,Arsenic,Y,Y,N,N,N
2001,OH,Epichlorohydrin,Y,Y,N,N,N
2001,NM,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2001,NJ,Naphthalene,Y,Y,N,N,N
2001,AK,Formaldehyde,Y,Y,N,N,N
2001,ND,Nickel compounds,Y,Y,Y,N,N
2001,IN,Formaldehyde,Y,Y,N,N,N
2001,AR,Methyl isobutyl ketone,Y,Y,Y,N,N
2001,OK,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2001,WI,Cobalt,Y,Y,N,N,N
2001,FL,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2001,IN,Cobalt compounds,Y,Y,N,N,N
2001,OR,Nickel,Y,Y,Y,N,N
2001,OR,Cobalt,Y,Y,N,N,N
2001,OR,Polychlorinated biphenyls,Y,Y,N,Y,N
2001,SC,Tetrachloroethylene,Y,Y,Y,N,N
2001,HI,Benzene,Y,Y,Y,N,N
2001,AR,Lead,Y,N,Y,Y,N
2001,MD,Molybdenum trioxide,Y,N,N,N,N
2001,KS,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2001,AR,Ethylbenzene,Y,Y,N,N,N
2001,WV,Styrene,Y,Y,N,N,N
2001,IN,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2001,IA,Methyl isobutyl ketone,Y,Y,Y,N,N
2001,OR,Hexachlorobenzene,Y,Y,N,Y,N
2001,OR,Propylene oxide,Y,Y,N,N,N
2001,MA,Cumene,Y,Y,N,N,N
2001,DE,Benzene,Y,Y,Y,N,N
2001,RI,Benzene,Y,Y,Y,N,N
2001,IA,Hexachlorobenzene,Y,Y,N,Y,N
2001,AR,Thioacetamide,Y,N,N,N,N
2001,IL,Arsenic compounds,Y,Y,N,N,N
2001,ME,Catechol,Y,Y,N,N,N
2001,OH,Chlordane,Y,Y,N,Y,N
2001,OH,Acetamide,Y,Y,N,N,N
2001,TN,Acrylamide,Y,Y,N,N,N
2001,GA,Acrylonitrile,Y,Y,N,N,N
2001,LA,Nitrobenzene,Y,Y,N,N,N
2001,KY,Diethyl sulfate,Y,Y,N,N,N
2001,WI,Acrylamide,Y,Y,N,N,N
2001,AZ,Arsenic compounds,Y,Y,N,N,N
2001,NJ,"1,2-Dichloroethane",Y,Y,N,N,N
2001,NJ,"1,3-Dichloropropylene",Y,Y,N,N,N
2001,MN,Molybdenum trioxide,Y,N,N,N,N
2001,IL,"2,4-Diaminotoluene",Y,Y,N,N,N
2001,IL,Chlordane,Y,Y,N,Y,N
2001,NY,Chloroform,Y,Y,Y,N,N
2001,CA,Urethane,Y,Y,N,N,N
2001,UT,Cumene,Y,Y,N,N,N
2001,RI,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2001,NE,Dichloromethane,Y,Y,Y,N,N
2001,KS,Chlorophenols,Y,N,N,N,N
2001,MI,Chloroform,Y,Y,Y,N,N
2001,AR,"1,2-Butylene oxide",Y,Y,N,N,N
2001,AR,Hydrazine,Y,Y,N,N,N
2001,IL,Hydrazine,Y,Y,N,N,N
2001,MN,"1,3-Butadiene",Y,Y,N,N,N
2001,TX,Dichlorobenzene (mixed isomers),Y,N,N,N,N
2001,WV,Benzoic trichloride,Y,Y,N,N,N
2001,OH,N-Nitrosodi-n-propylamine,Y,N,N,N,N
2001,OH,Ethylene oxide,Y,Y,N,N,N
2001,MO,Cobalt,Y,Y,N,N,N
2002,TX,Formaldehyde,Y,Y,N,N,N
2002,IL,Tetrachloroethylene,Y,Y,Y,N,N
2002,NC,Nickel compounds,Y,Y,Y,N,N
2002,OH,Acrylonitrile,Y,Y,N,N,N
2002,IN,Ethylene oxide,Y,Y,N,N,N
2002,FL,Ethylbenzene,Y,Y,N,N,N
2002,FL,Naphthalene,Y,Y,N,N,N
2002,UT,"1,3-Butadiene",Y,Y,N,N,N
2002,AZ,Acrylonitrile,Y,Y,N,N,N
2002,OK,Polycyclic aromatic compounds,Y,Y,N,Y,N
2002,WA,Trichloroethylene,Y,Y,Y,N,N
2002,KY,Polycyclic aromatic compounds,Y,Y,N,Y,N
2002,GA,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2002,KS,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2002,KY,Dichloromethane,Y,Y,Y,N,N
2002,TX,Trichloroethylene,Y,Y,Y,N,N
2002,AZ,Creosote,Y,N,N,N,N
2002,TX,Tetrachloroethylene,Y,Y,Y,N,N
2002,KY,Methyl isobutyl ketone,Y,Y,Y,N,N
2002,MO,Cobalt,Y,Y,N,N,N
2002,GA,"Toluene-2,6-diisocyanate",Y,N,N,N,N
2002,MN,Ethylbenzene,Y,Y,N,N,N
2002,GA,Tetrachloroethylene,Y,Y,Y,N,N
2002,CA,Formaldehyde,Y,Y,N,N,N
2002,SC,Methyl isobutyl ketone,Y,Y,Y,N,N
2002,WA,"N,N-Dimethylformamide",Y,Y,N,N,N
2002,MO,Propylene oxide,Y,Y,N,N,N
2002,GA,Ethylbenzene,Y,Y,N,N,N
2002,PR,Polycyclic aromatic compounds,Y,Y,N,Y,N
2002,VA,"N,N-Dimethylformamide",Y,Y,N,N,N
2002,ND,Polycyclic aromatic compounds,Y,Y,N,Y,N
2002,WV,Nickel,Y,Y,Y,N,N
2002,GA,"N,N-Dimethylformamide",Y,Y,N,N,N
2002,KY,Tetrachloroethylene,Y,Y,Y,N,N
2002,UT,Beryllium compounds,Y,Y,N,N,N
2002,KY,Ethylbenzene,Y,Y,N,N,N
2002,CA,"1,3-Dichloropropylene",Y,Y,N,N,N
2002,UT,Trichloroethylene,Y,Y,Y,N,N
2002,KS,Benzene,Y,Y,Y,N,N
2002,OK,Chloroform,Y,Y,Y,N,N
2002,TX,Quinoline,Y,Y,N,N,N
2002,HI,Naphthalene,Y,Y,N,N,N
2002,IN,"2,6-Dinitrotoluene",Y,N,N,N,N
2002,IN,Hexachlorobenzene,Y,Y,N,Y,N
2002,AR,Cumene,Y,Y,N,N,N
2002,MS,Vinyl chloride,Y,Y,N,N,N
2002,NH,Formaldehyde,Y,Y,N,N,N
2002,MO,Ethylene oxide,Y,Y,N,N,N
2002,TX,Dimethylcarbamoyl chloride,Y,Y,N,N,N
2002,TX,"1,2-Butylene oxide",Y,Y,N,N,N
2002,CA,Chloroform,Y,Y,Y,N,N
2002,WA,Di(2-ethylhexyl) phthalate,Y,Y,N,N,N
2002,TX,Safrole,Y,N,N,N,N
2002,WY,Styrene,Y,Y,N,N,N
2002,OR,Vinyl acetate,Y,Y,N,N,N
2002,TN,"1,3-Butadiene",Y,Y,N,N,N
2002,DC,Nickel compounds,Y,Y,Y,N,N
2002,MD,Propylene oxide,Y,Y,N,N,N
2002,AL,Vinyl chloride,Y,Y,N,N,N
2002,FL,Molybdenum trioxide,Y,N,N,N,N
2002,OH,Dimethyl sulfate,Y,Y,N,N,N
2002,MD,Cumene,Y,Y,N,N,N
2002,NE,Acrolein,Y,Y,N,N,N
2002,OH,"1,2-Dibromoethane",Y,Y,N,N,N
2002,LA,"trans-1,3-Dichloropropene",Y,N,N,N,N
2002,WI,"1,3-Butadiene",Y,Y,N,N,N
2002,SC,"4,4&apos;-Methylenedianiline",Y,Y,N,N,N
2002,RI,Di(2-ethylhexyl) phthalate,Y,Y,N,N,N
2002,MI,Polychlorinated alkanes (C10-C13),Y,N,N,N,N
2002,UT,Formaldehyde,Y,Y,N,N,N
2002,WV,Epichlorohydrin,Y,Y,N,N,N
2002,MN,Vinyl acetate,Y,Y,N,N,N
2002,DE,Nickel,Y,Y,Y,N,N
2002,NE,"1,4-Dioxane",Y,Y,N,N,N
2003,OH,Dichloromethane,Y,Y,Y,N,N
2003,CA,Nickel compounds,Y,Y,Y,N,N
2003,CA,Nitrobenzene,Y,Y,N,N,N
2003,MA,Nickel,Y,Y,Y,N,N
2003,MI,Tetrachloroethylene,Y,Y,Y,N,N
2003,OH,Nickel compounds,Y,Y,Y,N,N
2003,PA,Methyl isobutyl ketone,Y,Y,Y,N,N
2003,ME,Styrene,Y,Y,N,N,N
2003,OR,Toluene diisocyanate (mixed isomers),Y,N,N,N,N
2003,NH,Styrene,Y,Y,N,N,N
2003,NH,Nickel,Y,Y,Y,N,N
2003,OH,Polycyclic aromatic compounds,Y,Y,N,Y,N
2003,ND,Nickel compounds,Y,Y,Y,N,N
2003,MN,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2003,TX,Polycyclic aromatic compounds,Y,Y,N,Y,N
2003,IA,Molybdenum trioxide,Y,N,N,N,N
2003,OR,Benzene,Y,Y,Y,N,N
2003,IL,"1,4-Dichlorobenzene",Y,Y,N,N,N
2003,LA,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2003,IN,Cumene,Y,Y,N,N,N
2003,FL,Ethylene oxide,Y,Y,N,N,N
2003,GA,Methyl isobutyl ketone,Y,Y,Y,N,N
2003,ME,Formaldehyde,Y,Y,N,N,N
2003,KY,Vinyl acetate,Y,Y,N,N,N
2003,GA,Trichloroethylene,Y,Y,Y,N,N
2003,MO,Polycyclic aromatic compounds,Y,Y,N,Y,N
2003,TX,Vinyl acetate,Y,Y,N,N,N
2003,OH,Acrylamide,Y,Y,N,N,N
2003,CT,Nickel,Y,Y,Y,N,N
2003,LA,Acetaldehyde,Y,Y,N,N,N
2003,AL,Acrylamide,Y,Y,N,N,N
2003,TN,Hydrazine,Y,Y,N,N,N
2003,UT,Beryllium compounds,Y,Y,N,N,N
2003,LA,Vinyl acetate,Y,Y,N,N,N
2003,GU,Ethylbenzene,Y,Y,N,N,N
2003,WI,Catechol,Y,Y,N,N,N
2003,LA,Asbestos (friable),Y,Y,N,N,N
2003,HI,Dioxin and dioxin-like compounds,Y,Y,N,Y,N
2003,NE,"1,4-Dioxane",Y,Y,N,N,N
2003,OR,"N,N-Dimethylformamide",Y,Y,N,N,N
2003,KS,Hexachloroethane,Y,Y,N,N,N
2003,NY,Vinylidene chloride,Y,Y,N,N,N
2003,ID,Acetaldehyde,Y,Y,N,N,N
2003,PA,Dimethyl sulfate,Y,Y,N,N,N
2003,OH,"4,4&apos;-Diaminodiphenyl ether",Y,Y,N,N,N
2003,AR,Chlorothalonil,Y,N,N,N,N
2003,FL,Hydrazine,Y,Y,N,N,N
2003,OK,Chlordane,Y,Y,N,Y,N
2003,TN,"1,3-Butadiene",Y,Y,N,N,N
2003,LA,Cobalt,Y,Y,N,N,N
2003,KY,"1,1,2,2-Tetrachloroethane",Y,Y,N,N,N
2003,TX,Chloromethyl methyl ether,Y,Y,N,N,N
2003,TX,"3,3&apos;-Dimethoxybenzidine",Y,Y,N,N,N
2003,TX,2-Nitropropane,Y,Y,N,N,N
2003,TX,N-Nitrosomethylvinylamine,Y,N,N,N,N
2003,AR,Benzoic trichloride,Y,Y,N,N,N
2003,OH,Hexachloroethane,Y,Y,N,N,N
2003,WA,Creosote,Y,N,N,N,N
2003,MI,Ethyl acrylate,Y,Y,N,N,N
2003,IN,Arsenic,Y,Y,N,N,N
2003,NC,2-Mercaptobenzothiazole,Y,N,N,N,N
2003,NC,Acrolein,Y,Y,N,N,N
2003,IN,"2,6-Dinitrotoluene",Y,N,N,N,N
2003,ID,Cadmium,Y,Y,Y,N,N
2003,NY,"1,2-Dichloropropane",Y,Y,N,N,N
2003,SC,2-Mercaptobenzothiazole,Y,N,N,N,N
2004,TN,Ethylbenzene,Y,Y,N,N,N
2004,SC,Nickel,Y,Y,Y,N,N
2004,NY,Nickel compounds,Y,Y,Y,N,N
2004,VA,Dichloromethane,Y,Y,Y,N,N
2004,IA,Tetrachloroethylene,Y,Y,Y,N,N
2004,TX,Nickel,Y,Y,Y,N,N
2004,MO,Dichloromethane,Y,Y,Y,N,N
2004,IN,Trichloroethylene,Y,Y,Y,N,N
2004,CA,"N,N-Dimethylformamide",Y,Y,N,N,N
2004,NC,Ethylbenzene,Y,Y,N,N,N
2004,NC,Styrene,Y,Y,N,N,N
2004,CA,Arsenic,Y,Y,N,N,N
2004,NM,Benzene,Y,Y,Y,N,N
2004,GA,Cadmium compounds,Y,Y,Y,N,N
2004,TX,Tetrachloroethylene,Y,Y,Y,N,N
2004,WA,Di(2-ethylhexyl) phthalate,Y,Y,N,N,N
2004,TX,"4,4&apos;-Methylenedianiline",Y,Y,N,N,N
2004,MS,Di(2-ethylhexyl) phthalate,Y,Y,N,N,N
2004,MI,Molybdenum trioxide,Y,N,N,N,N
2004,AR,Lead,Y,N,Y,Y,N
2004,NY,Acrylonitrile,Y,Y,N,N,N
2004,MD,Polycyclic aromatic compounds,Y,Y,N,Y,N
2004,MI,Cobalt compounds,Y,Y,N,N,N
2004,NH,Polycyclic aromatic compounds,Y,Y,N,Y,N
2004,MI,Hexachloroethane,Y,Y,N,N,N
2004,NC,Pyridine,Y,N,N,N,N
2004,UT,Asbestos (friable),Y,Y,N,N,N
2004,OH,Cobalt,Y,Y,N,N,N
2004,SC,"4,4&apos;-Diaminodiphenyl ether",Y,Y,N,N,N
2004,WV,Styrene,Y,Y,N,N,N
2004,LA,"1,2-Butylene oxide",Y,Y,N,N,N
2004,LA,"1,1,1,2-Tetrachloroethane",Y,N,N,N,N
2004,UT,"N,N-Dimethylformamide",Y,Y,N,N,N
2004,GA,Hydrazine,Y,Y,N,N,N
2004,OH,"trans-1,3-Dichloropropene",Y,N,N,N,N
2004,TN,Toluene diisocyanate (mixed isomers),Y,N,N,N,N
