"State","Year","WeightedAvg_Days_with_AQI","WeightedAvg_Good_Days","WeightedAvg_Moderate_Days","WeightedAvg_Unhealthy_for_Sensitive_Groups_Days","WeightedAvg_Unhealthy_Days","WeightedAvg_Very_Unhealthy_Days","WeightedAvg_Hazardous_Days","WeightedAvg_Max_AQI","WeightedAvg_90th_Percentile_AQI","WeightedAvg_Median_AQI","WeightedAvg_Days_CO","WeightedAvg_Days_NO2","WeightedAvg_Days_Ozone","WeightedAvg_Days_PM2.5","WeightedAvg_Days_PM10"
"Georgia",2000,265.028356225078,118.351499040024,109.761630482942,28.4421798848028,6.76163048294196,1.71141633436715,0,188.660020676414,106.820115197164,53.9453551912568,0,13.6118741692512,174.43095554571,69.4838280903855,7.50169841973121
"Georgia",2001,264.584039754458,140.165448699211,103.452791581409,17.9463607132417,2.86188249049985,0.157556270096463,0,169.447091493715,91.8184741303712,48.854282373575,0,14.6309558608594,167.150248465361,73.524115755627,9.27871967261035
"Georgia",2002,267.694526523146,145.834388630927,97.5584634867032,18.1349373856761,5.52370901927677,0.643028000562825,0,179.27775432672,96.1021528070916,47.1518221471788,0.153792036020825,12.4809342901365,171.007598142676,77.1029970451667,6.94920500914591
"Georgia",2003,278.00321903429,139.587123862841,125.013575927222,12.1518544436669,1.11644506648006,0.134219734079776,0,152.382085374388,82.7504548635409,48.8888733379986,0.306508047585724,9.92652204338698,146.483974807558,116.315465360392,4.97074877536739
"Georgia",2004,296.81324059763,124.713549716641,160.350978876868,10.034904688305,1.61952601751674,0.0942812982998454,0,151.640649149923,81.73866563627,52.4419113858836,0.0470118495620814,6.74111282843895,121.391550747038,166.618882019578,2.01468315301391
"Georgia",2005,297.102214242968,116.623698384201,160.826331538001,18.0162776780371,1.54901256732496,0.0868940754039497,0,155.897905445841,89.0526630760024,52.9399162178336,0.0436864153201676,5.84332734889288,123.843447037702,165.46750448833,1.90424895272292
"Georgia",2006,300.052457075192,107.157608052102,172.327294256957,16.7715808170515,3.43031379514506,0.365660153937241,0,162.280876258141,91.68549437537,55.7924215512137,0,5.39490822972173,122.754529307282,170.056601539372,1.84641799881587
"Georgia",2007,301.734811734812,112.292908292908,167.35446985447,17.3348348348348,4.48821898821899,0.264379764379764,0,173.799491799492,90.9446754446754,54.8590898590899,0.0421575421575422,5.8029568029568,121.036151536152,172.850427350427,2.0031185031185
"Georgia",2008,318.352881493507,125.155641233766,184.171063311688,8.15422077922078,0.797686688311688,0.0742694805194805,0,139.487418831169,78.2027191558442,52.7427962662338,0,4.71611201298701,100.453429383117,211.757406655844,1.42593344155844
"Georgia",2009,320.727009956108,154.975270313671,163.035114013489,2.35927630874639,0.305641794240445,0.0517075259608179,0,127.88727117011,66.8561181886308,49.1483781179745,0,4.49684187988438,93.8898404881704,221.418798843807,0.921528744245798
"Georgia",2010,324.584729586426,134.737857900318,185.071580063627,4.17200424178155,0.56458112407211,0.0387062566277837,0,138.129904559915,74.3567338282079,52.0550371155885,0.154825026511135,4.9287380699894,99.5120890774125,218.825874867444,1.16320254506893
"Georgia",2011,324.037369207773,134.220264787529,180.187700192185,9.08808456117873,0.541319666880205,0,0,133.421738202007,78.8987828315183,52.2281657057442,0.038863976083707,5.09214178945121,101.855327781337,216.088938714499,0.962096946401879
"Georgia",2012,323.321523566337,153.182466219811,165.591339504203,3.7942334290882,0.715714437706139,0.0377699755293116,0,134.311203319502,67.2967336950739,50.0305351633152,0.038940312799234,4.8047664645175,97.4759016916693,220.02606660283,0.975848494520694
"Georgia",2013,327.680054673536,193.421722216381,133.218378719378,1.00157712122805,0.0383766165492588,0,0,102.601303753549,60.8528020187152,45.7944485332773,0,4.97634318157922,92.8623698874987,229.802964987909,0.0383766165492588
"Georgia",2014,322.288316114602,166.987219086165,153.701139631484,1.56257322398552,0.0373841729683672,0,0,106.398338481201,62.8720843540313,48.3921610395143,0.193843859835978,5.06603472148259,87.8391735009053,229.189264032378,0
"Georgia",2015,325.360008490766,196.832838038633,127.189025684568,1.15453194650817,0.153895139036298,0.0297176820208024,0,111.347696879643,59.903523668011,44.9421566546381,0,5.44947994056464,96.7391212056888,223.171407344513,0
"Georgia",2016,318.789681235623,194.567312958703,120.403549129149,3.29378902398948,0.525030123781356,0,0,134.871508379888,61.968999890459,45.4909628655932,0,0.561288202431811,110.486033519553,207.742359513638,0
"Georgia",2017,306.277275396359,197.531532589548,108.018555490311,0.60540223135643,0.0790369935408103,0,0.0427480916030534,114.085496183206,58.7351732237228,44.5787433940106,0,1.32883147386964,116.296065766295,188.43863769818,0.213740458015267
"Georgia",2018,308.022114803625,205.32,101.823685800604,0.878429003021148,0,0,0,98.9251963746224,58.2332326283988,41.8810876132931,0.0441087613293051,1.89667673716012,105.250392749245,200.391057401813,0.43987915407855
"Georgia",2019,314.898484314417,188.41017506756,124.758077781694,1.60286687815768,0.127364587005052,0,0,109.838796851134,61.5811303019622,45.9000117495006,0,1.07214193396781,109.058042533192,203.998472564916,0.769827282340501
"Georgia",2021,319.465513264129,203.840945790081,114.093079584775,1.49077277970012,0.0407151095732411,0,0,105.67785467128,60.4749711649366,43.8094579008074,0,0.884083044982699,101.191926182238,217.347520184544,0.0419838523644752
"Hawaii",1999,337.282749675746,310.280155642023,26.0557717250324,0,0.946822308690013,0,0,130.928664072633,45.8093385214008,23.9805447470817,5.68093385214008,3.78728923476005,73.378728923476,119.4046692607,135.031128404669
"Hawaii",2000,347.39374425023,333.677092916283,13.0432382704692,0,0.33670653173873,0.33670653173873,0,104.956761729531,39.8528058877645,22.5860165593376,4.3771849126035,2.02023919043238,143.097516099356,97.3854645814167,100.513339466421
"Hawaii",2001,357.472014925373,339.983208955224,16.8078358208955,0,0.340485074626866,0.340485074626866,0,125.607276119403,38.1110074626866,22.7182835820896,2.04291044776119,2.38339552238806,150.495335820896,96.2061567164179,106.34421641791
"Hawaii",2002,335.750462107209,327.683918669131,7.39186691312384,0.337338262476895,0.337338262476895,0,0,93.5055452865065,34.6506469500924,22.050831792976,1.68669131238447,1.34935304990758,149.286506469501,93.9482439926063,89.4796672828096
"Hawaii",2003,338.567615658363,321.847864768683,16.0702846975089,0.324733096085409,0.324733096085409,0,0,109.963523131673,39.982206405694,23.8140569395018,1.29893238434164,2.92259786476868,135.48487544484,112.794483985765,86.0667259786477
"Hawaii",2004,297.634660421546,290.569086651054,6.20843091334895,0,0.857142857142857,0,0,110.341920374707,36.175644028103,19.576112412178,4.71428571428571,0.428571428571429,65.2388758782201,128.206088992974,99.0468384074941
"Hawaii",2005,300.497603068073,285.767018216683,13.3499520613615,1.03068072866731,0.349952061361457,0,0,109.740172579099,39.209012464046,19.653883029722,0.699904122722915,4.19942473633749,54.5925215723873,88.3930968360498,152.612655800575
"Hawaii",2006,325.528301886792,318.475986277873,6.73927958833619,0.31303602058319,0,0,0,89.1629502572899,32.4777015437393,16.4108061749571,6.26072041166381,11.2692967409949,40.6946826758148,62.9125214408233,204.391080617496
"Hawaii",2007,316.890243902439,299.890243902439,16.5914634146341,0,0.408536585365854,0,0,112.067073170732,42.4817073170732,19.5060975609756,2.22560975609756,16.469512195122,50.7439024390244,87.2926829268293,160.158536585366
"Hawaii",2008,342.7890625,240.384765625,92.958984375,7.3125,2.1328125,0,0,109.3828125,57.248046875,37.849609375,0,5.71875,62.19140625,157.880859375,116.998046875
"Hawaii",2009,362.696691176471,215.550551470588,138.759191176471,6.70955882352941,1.67738970588235,0,0,138.695772058824,61.8125,41.1544117647059,0,0.335477941176471,16.4384191176471,341.561580882353,4.36121323529412
"Hawaii",2010,357.967381174278,171.30568499534,181.219012115564,4.42218080149115,1.02050326188257,0,0,130.726001863933,64.7092264678472,47.81174277726,0,0.340167753960857,15.3075489282386,339.938490214352,2.381174277726
"Hawaii",2011,335.291540785499,200.842145015106,134.173716012085,0.275679758308157,0,0,0,80.2311178247734,57.857250755287,39.6125377643505,1.03474320241692,8.69184290030211,12.4055891238671,312.608006042296,0.551359516616314
"Hawaii",2012,361.644536652835,217.719917012448,143.418395573997,0,0.506224066390041,0,0,97.8699861687413,60.0982019363762,43.8817427385892,3.53388658367911,1.51452282157676,10.6307053941909,345.965421853389,0
"Hawaii",2013,364.254632807138,235.899107755662,128.355525051476,0,0,0,0,75.9897048730268,56,38.503088538092,0.751544269045985,13.0267673301304,12.0247083047358,337.950583390528,0.501029512697323
"Hawaii",2014,349.969263759828,251.325232308792,97.6318799142244,0.75553967119371,0.256611865618299,0,0,128.253037884203,52.3874195854182,35.7283774124375,0.513223731236598,9.03145103645461,37.4653323802716,302.189421015011,0.769835596854896
"Hawaii",2015,364.254632807138,238.024021962938,126.2306108442,0,0,0,0,75.283459162663,56.0308853809197,38.0432395332876,0,28.3260123541524,25.5525051475635,309.624571036376,0.751544269045985
"Hawaii",2016,364.032967032967,251.450549450549,111.074175824176,1.50824175824176,0,0,0,92.6840659340659,53.8475274725275,35.853021978022,0,11.5618131868132,58.8214285714286,289.879120879121,3.7706043956044
"Hawaii",2017,363.267033723331,276.397109428768,86.869924294563,0,0,0,0,78.3227804542326,51.8217481073641,33.3289745354439,0.251204404679972,18.8066070199587,52.2505161734343,291.958706125258,0
"Hawaii",2018,361.546334716459,297,61.0124481327801,3.02904564315353,0.504840940525588,0,0,89.7690179806362,51.4031811894882,32.3686030428769,0.252420470262794,36.0892116182573,50.4840940525588,274.215767634855,0.504840940525588
"Hawaii",2019,363.754639175258,354.272164948454,8.4872852233677,0.74639175257732,0.248797250859107,0,0,95.8810996563574,36.2515463917526,21.259793814433,0,27.2006872852234,66.7285223367698,269.574570446735,0.25085910652921
"Hawaii",2021,364.251887439945,356.238160603981,8.01372683596431,0,0,0,0,58.2512010981469,36.7632120796156,23.2573781743308,0.250514756348662,9.24502402196294,66.636925188744,286.365820178449,1.75360329444063
"Idaho",1999,298.874901029295,237.23198733175,50.1551860649248,6.16811823700185,4.71549221430457,0.517814726840855,0.0863024544734759,158.834784903669,57.9641066244392,31.7922934811296,56.6320929005015,26.9171285299551,32.6943784639747,67.422275006598,115.209026128266
"Idaho",2000,299.22921108742,230.585021321962,60.7998400852878,5.29344349680171,2.00559701492537,0.545309168443497,0,119.881663113006,63.4960021321962,30.7886460554371,49.8470149253731,10.3400852878465,32.646855010661,88.4371002132196,117.95815565032
"Idaho",2001,290.684917869587,216.415878546541,69.6515679442509,3.98432055749129,0.633150821304131,0,0,115.915878546541,60.0408163265306,32.4537083125933,37.9459930313589,0.0908412145345943,35.9081632653061,127.686162269786,89.0537580886013
"Idaho",2002,291.433626217051,207.758014723344,79.4602232248872,3.8686772738067,0.346710995013061,0,0,116.9140346711,64.3042032771313,34.3350748040845,10.614343386369,7.2172880550938,73.8166706245547,113.383994300641,86.4013298503918
"Idaho",2003,300.365420560748,238.924299065421,59.9278037383178,1.48528037383178,0.0280373831775701,0,0,104.619859813084,55.4273364485981,31.6105140186916,14.2004672897196,21.9170560747664,76.1345794392523,101.464485981308,86.6488317757009
"Idaho",2004,301.880117495869,221.161740407564,78.3012667523407,2.27868551496236,0.138424821002387,0,0,109.94932990637,57.5834404259225,35.7714338167799,3.49403341288783,3.62125940884891,53.647879566734,193.842114925647,47.2748301817514
"Idaho",2005,325.953609058028,237.12910835037,84.7523195470986,3.17974524296273,0.892435917597106,0,0,121.956596949206,59.9605283849662,34.3461236043403,1.60717093882686,0,23.2063217487026,272.759396131467,28.3807202390313
"Idaho",2006,319.308340971586,231.731439046746,83.0405132905591,4.15893675527039,0.377451879010082,0,0,122.598533455545,60.851329055912,34.218148487626,0.265077910174152,0.535288725939505,19.6914757103575,261.049862511457,37.7666361136572
"Idaho",2007,317.551724137931,225.711414346303,87.7139959432049,3.41471510234188,0.595058085930297,0.116540660151208,0,120.241563710124,61.6083348699982,34.5008297990042,0.538447353863175,0.13203024156371,26.4276230868523,251.957034851558,38.4965886040937
"Idaho",2008,320.953382603752,246.037710820542,72.8677278756869,1.78377866211863,0.264165245404586,0,0,101.790411218495,56.2346029941255,32.5525866969869,0.416145537237066,0,40.4638999431495,239.083570210347,40.9897669130188
"Idaho",2009,327.196864746628,257.074371126504,67.5340867663143,2.52187386073642,0.0665329930732774,0,0,98.7322274881517,54.6658767772512,31.4567991250456,1.19759387531899,1.99598979219832,37.3847976667882,236.521691578564,50.0967918337587
"Idaho",2010,325.741044454035,243.959214501511,78.2181700474752,3.40375485541649,0.159905049633146,0,0,106.556107034959,55.5537332757877,32.5485541648684,0,1.18040569702201,42.1344410876133,233.118472162279,49.3077255071213
"Idaho",2011,335.208919722498,275.890584737364,56.1183349851338,2.81962338949455,0.380376610505451,0,0,97.3439048562934,53.5690782953419,29.8917740336967,0.723488602576809,0.723488602576809,56.4210109018831,213.109018830525,64.2319127849356
"Idaho",2012,354.164229001254,264.863769327204,81.349352277476,3.68449644797326,2.82908483075637,1.43752611784371,0,172.560802340159,62.5307145842039,31.0117007939824,0.535311324697033,1.83535311324697,41.7145842039281,245.703719180944,64.3752611784371
"Idaho",2013,329.010549694614,236.211826762909,84.2340366463076,6.5893947806774,1.9752915047196,0,0,141.961410327596,64.0288728484175,34.9228206551916,0.202665186007773,7.90394225430316,53.1135480288728,211.013048306496,56.7773459189339
"Idaho",2014,347.800241764884,265.473556965851,77.1347839226352,4.75581746751284,0.436083408884859,0,0,122.170444242974,57.4215775158658,33.7077666968873,0.330915684496827,6.83892414626775,63.7476579026896,204.81988516168,72.0628588697492
"Idaho",2015,314.563124108417,226.169579172611,78.5224679029957,6.79154778887304,2.50659771754636,0.524607703281027,0.0483238231098431,182.813124108417,63.1553138373752,34.2154065620542,0.130171184022825,2.6685092724679,36.262482168331,259.898359486448,15.6036019971469
"Idaho",2016,342.2238250349,256.161935784086,82.0949278734295,3.66651155576237,0.30044982162246,0,0,110.589266325423,59.2267721420816,33.6910190786412,0,1.02187063750582,35.5439739413681,301.002791996277,4.65518845974872
"Idaho",2017,346.013616639234,230.858596438725,101.41313781236,9.06942989675296,3.10504264551848,1.40356127487655,0.163848571001047,225.183749812958,70.5244650606015,37.3312883435583,0.163848571001047,0.764626664671555,36.0451892862487,305.714200209487,3.32575190782583
"Idaho",2018,352.903357664234,250.757080291971,96.1808759124088,4.93197080291971,0.932116788321168,0.101313868613139,0,155.175912408759,64.4183941605839,34.8804379562044,0.106569343065693,0,39.0081751824818,306.710802919708,7.0778102189781
"Idaho",2019,355.398205758935,280.327448994357,73.7553176096079,1.15728548690493,0.158153668065403,0,0,94.5334973231081,55.6614093474172,31.5439154970337,0,0.158443061785559,35.5475329185357,308.125886268268,11.5663435103458
"Idaho",2021,357.49161504759,241.526514579242,104.910409427406,8.03958301858287,2.84997733796646,0.165130684393413,0,167.52016920985,69.9854962985345,37.8360779573954,0,0.386009971294758,46.1602961172383,303.287354585285,7.65795437377247
"Illinois",1999,347.574540682415,255.547900262467,72.9656167979003,15.2583989501312,3.65892388451444,0.143700787401575,0,165.199868766404,79.7437007874016,38.3715223097113,8.09514435695538,18.8727034120735,267.305511811024,29.4540682414698,23.8471128608924
"Illinois",2000,346.765026613008,235.697780085681,101.040633519408,9.20849019862391,0.770608853693366,0.0475139556017136,0,141.227833311697,74.5148643385694,40.28975723744,4.60885369336622,10.5005841879787,234.423860833442,79.381409840322,17.8503180578995
"Illinois",2001,340.679960243509,220.705429245869,105.59435954777,12.9448378680581,1.43533358181141,0,0,149.114175673997,79.8084234066344,41.383525903839,4.39868306621941,7.84482544415455,237.760467138775,75.2082246241769,15.4677599701826
"Illinois",2002,343.14962962963,221.534691358025,99.4248148148148,17.1051851851852,4.67333333333333,0.411604938271605,0,171.275802469136,87.4551851851852,41.1540740740741,3.15432098765432,8.56172839506173,241.770740740741,74.0765432098765,15.5862962962963
"Illinois",2003,345.324794705234,240.113616864812,93.4352249050129,10.9635984802059,0.722882706213997,0.0894717489888467,0,145.428361318789,74.4947910283123,39.1264860889815,2.23679372472117,9.79678882215958,253.325407525432,64.8972913347224,15.0685132981983
"Illinois",2004,344.815309246785,261.727985303123,79.1763625229639,3.77648499693815,0.134476423759951,0,0,116.711941212492,62.9931414574403,37.5485609308022,3.27225964482547,8.64813227189222,252.216411512554,65.2247397428047,15.4537660747091
"Illinois",2005,344.747120803725,227.402474883607,99.6993383974516,15.4342073021318,2.07694192599853,0.134158294535653,0,150.284856652781,83.9808870374908,41.0673854447439,2.50428816466552,8.08882626807155,261.33141386915,57.5383484440088,15.284244057829
"Illinois",2006,340.355583126551,249.512282878412,85.8879652605459,4.68461538461538,0.270719602977668,0,0,121.54776674938,66.345905707196,37.7095533498759,2.30856079404467,10.8104218362283,250.212282878412,61.2694789081886,15.7548387096774
"Illinois",2007,347.601351351351,199.182794401544,135.698117760618,11.8838079150579,0.748552123552124,0.0880791505791506,0,145.535472972973,76.9612693050193,45.6765202702703,0.440395752895753,5.85726351351351,214.233711389961,122.128981660232,4.94099903474903
"Illinois",2008,344.938446507084,232.324377137274,109.921958964338,2.66231069858329,0.029799706888129,0,0,104.72972642892,63.2482901807523,42.4986565705911,0.491695163654128,8.26941866145579,210.980825598437,121.790425012213,3.40608207132389
"Illinois",2009,343.755034785793,229.614549005248,112.128280239229,1.83546930306359,0.132186012449652,0.0445502258025143,0,109.387403881362,61.6749664347614,41.59953618943,0.846454290247773,4.49957280605395,206.521664835835,130.511046014891,1.3762968387648
"Illinois",2010,345.451226956416,227.317177389818,113.438896349652,4.56146990599438,0.133683310951044,0,0,113.81198876816,66.4288853619827,43.3716273959224,2.00524966426566,3.43120498107679,218.746062751801,117.158466609694,4.11024294957881
"Illinois",2011,343.004976427449,231.024227344159,106.725117862755,4.4675222629649,0.788108957569408,0,0,135.648899947617,63.6164222105815,42.6610790990047,5.21018858040859,1.4817967522263,243.203771608172,92.9660817181771,0.143137768465165
"Illinois",2012,344.632123673523,224.108476352679,104.863487488537,13.7475435608542,1.83689244071794,0.0757238307349666,0,155.345997641818,79.2853399711778,42.7842263854317,0.143849076378881,3.59622690947203,264.580898729202,75.9755011135858,0.335647844884056
"Illinois",2013,329.829778562695,241.691210433365,86.4257573699226,1.68414617579133,0.0286645836163565,0,0,103.695014264366,58.4533351446814,41.1118054612145,0.247928270615406,2.28094008966173,241.403749490558,85.0542045917674,0.842956120092379
"Illinois",2014,326.031350146301,232.394315173471,91.7994983976592,1.83753657517068,0,0,0,105.861502020343,60.6735404765222,41.2144350006967,0,2.0851330639543,227.193256235196,95.5323951511774,1.22056569597325
"Illinois",2015,328.550509221029,226.368015414258,100.924717864024,1.15730800990917,0.100467932837875,0,0,105.980319295348,60.1782273603083,42.3282411230388,0,2.51169832094688,204.269336636389,121.01596476741,0.753509496284063
"Illinois",2016,331.080783353733,232.818305453556,94.6076431388549,3.55528355773154,0.0995512035903713,0,0,116.674690602475,59.8090575275398,41.7562899496804,0,3.03631170950632,203.62491500068,124.170678634571,0.248878008975928
"Illinois",2017,340.418541151996,222.5709270576,115.130022103758,2.67013392276687,0.0474580678715382,0,0,113.147445065661,62.3052918996229,44.4228318814198,0,1.70849044337537,193.516577818229,145.051098686777,0.142374203614614
"Illinois",2018,353.392799503414,216.749472377405,132.487150837989,3.70676598386096,0.449410304158908,0,0,125.183736809435,63.174922408442,45.1899441340782,0.0903786468032278,5.58038485412787,185.079205462446,162.235009310987,0.407821229050279
"Illinois",2019,341.662535502195,214.364058869094,125.887425768138,1.27188226181255,0.139168603150013,0,0,106.430415698425,61.5251742835012,45.4670797831139,0.0471210947585851,8.22476116705396,165.994577846631,167.113865220759,0.282210172992512
"Illinois",2021,348.47877866464,205.070568858482,140.834790320537,2.48093247181047,0.0924870138097048,0,0,112.208919295578,63.5194476118079,46.2889902445205,0,6.35791207398961,143.701887748638,197.262891169391,1.15608767262131
"Indiana",1999,272.818432755712,146.154424168072,89.4095997546389,28.4324490108879,8.75525226192302,0.0667075601901549,0,174.138935746051,108.577212084036,48.4066860910903,11.8507897561724,36.3859837448244,158.381843275571,53.2867658334611,12.9130501456832
"Indiana",2000,263.598126408158,147.79354915214,99.5514051938812,13.6768646982094,2.54369737934306,0.0326099845843709,0,154.925293489861,83.8848571089766,46.4334163405668,5.90572749911064,38.1775168979011,138.686588402704,70.6340566820823,10.1942369263607
"Indiana",2001,254.749408983452,140.111111111111,93.6683552853766,18.456489924575,2.51345266238883,0,0,152.056062141169,91.0128335021952,46.618259596983,6.28672745694022,23.3927727119216,142.67409658899,67.0776764606552,15.3181357649443
"Indiana",2002,256.312310914592,119.483709564813,105.900977426111,19.3966720968117,10.6347451710496,0.896206655806377,0,180.931347451711,106.781940888992,50.3419827786828,1.31661624389109,10.1082150337445,143.257039795206,85.1670933209216,16.4633465208285
"Indiana",2003,259.110061407652,126.209966934341,114.797709022201,15.0205479452055,3.03861596598961,0.043221539914974,0,169.221067548418,90.325932923949,49.4348134152102,2.54074161549362,12.3352621634388,144.330302314596,90.8847425602267,9.01901275389702
"Indiana",2004,267.933380084151,158.966105656849,102.639668069191,6.13592800374007,0.191678354371202,0,0,128.669237961664,75.7817905563347,46.1091631603553,4.14936886395512,22.437237026648,146.016245909303,84.8207106124357,10.5098176718093
"Indiana",2005,263.104567160524,114.470307334395,123.442145218563,22.9046161381168,2.24292886004653,0.0445696094036978,0,159.573282723154,98.5326313211706,52.6357291539121,0.625688747398065,12.1046896045059,143.235704665116,99.1559936329129,7.9824905105914
"Indiana",2006,267.157799927945,140.689564068692,118.211480725351,7.89576077819143,0.36099435571034,0,0,133.202714062688,78.9543653176414,47.7410832232497,0.350666506544974,13.2814939353909,137.270685721148,108.625195148313,7.62975861654858
"Indiana",2007,294.393549792983,111.153846153846,160.980932665069,20.7509261276967,1.50784484637176,0,0,151.282632381783,94.583896273698,53.9526040531706,1.03399433427762,6.16419699280889,125.808999782088,155.800828067117,5.58553061669209
"Indiana",2008,283.985134235633,134.253827379632,146.209341025072,3.46128244952296,0.0606833814067007,0,0,119.121588639894,73.6127135566896,49.724983359219,1.31129354337697,8.37253161748391,117.314843576659,154.156090525849,2.83037497226537
"Indiana",2009,265.282696061546,134.092318291423,129.454127913653,1.71523711103456,0.0210127454357561,0,0,109.846251004708,69.4807670226203,48.3742105867493,1.39246756229188,5.26799862211505,113.9780686646,143.484441382478,1.15971983006086
"Indiana",2010,276.697486338798,118.317158469945,153.321202185792,4.9927868852459,0.0663387978142077,0,0,117.747759562842,77.1747540983607,52.071912568306,0.718032786885246,0.991803278688525,110.786120218579,163.334754098361,0.866775956284153
"Indiana",2011,283.466288457342,129.458433340607,147.079096661575,6.46857953305695,0.460178922103426,0,0,132.352389264674,76.2622736198996,50.7832205978617,2.0676412830024,1.19266855771329,109.736089897447,169.396901592843,1.07298712633646
"Indiana",2012,292.632962922214,127.356034767301,152.067224117065,11.9062603146661,1.10419188029486,0.199251842887006,0,152.668060292661,83.0077016173396,50.7179007591594,0.799647926064474,0.644295302013423,126.024205083067,163.31246561778,1.85234899328859
"Indiana",2013,293.505578578259,153.466262883859,138.944001700138,1.01817022633089,0.0771437679311444,0,0,106.246201253852,64.7353097439167,48.2306874933588,0.504197216023802,2.93815747529487,116.38795027096,172.499309318882,1.17596429709914
"Indiana",2014,291.934728942431,150.472104275699,139.006615977091,2.34975807247951,0.0702083539054014,0.0360422632566407,0,117.846746321714,66.5842796484645,48.1019057963859,0.0360422632566407,5.82620716895428,101.773871827787,183.043448207761,1.25515947467167
"Indiana",2015,298.457623839009,171.802631578947,125.041505417957,1.40276702786378,0.210719814241486,0,0,114.425793343653,63.4646865325077,46.0755611455108,0.10594040247678,2.1702786377709,110.281056501548,184.72310371517,1.17724458204334
"Indiana",2016,303.023930601256,193.190547412504,106.511416891016,3.26722504736265,0.0182470834579719,0.0364941669159438,0,117.705254761193,63.9984046265829,43.5628676837172,0.109083657393559,1.4809053744142,122.732475820122,177.87326752418,0.828198225147074
"Indiana",2017,312.55310369573,215.85692500897,95.0296914244708,1.63374596340151,0.0327412988876929,0,0,103.250897021887,58.4930032292788,43.0216182274848,0.0654825977753857,0.622084678866164,158.940168640115,152.172766415501,0.752601363473269
"Indiana",2018,350.163132005483,255.311426497863,91.4490766873639,3.28505765664059,0.117571163615837,0,0,117.553181195065,57.9207321990162,40.5160874123055,0,0.117732440932183,226.104104507701,123.382711071688,0.558583985162487
"Indiana",2019,351.345217883418,262.154337456545,88.6013420648395,0.589538362034118,0,0,0,91.3824884792627,56.5875980273264,40.8957070094591,0,0.059018514027003,229.926105586547,120.878243997089,0.481849785754709
"Indiana",2021,354.851957295374,250.694483985765,103.05524911032,1.06975088967972,0.0324733096085409,0,0,102.964768683274,59.1310498220641,41.6243772241993,0,0.129893238434164,207.347241992883,146.885943060498,0.488879003558719
"Iowa",1999,274.185013069997,183.738890502469,83.0374673250073,6.46267789718269,0.945977345338368,0,0,134.890792913157,73.9796688934069,41.8338658146965,21.4144641301191,0,122.125181527737,58.4844612256753,72.1609061864653
"Iowa",2000,275.968848104323,165.489495290993,105.765515575948,4.487321902922,0.226515334460275,0,0,125.278676648153,72.9739193431538,43.3653706834098,1.67930451581744,0.0883844482009176,100.883361506882,113.759719874426,59.5580777589954
"Iowa",2001,295.752408693704,192.458211965046,98.8673537978938,4.380461572933,0.0463813578310553,0,0,120.107775039211,67.7100604974233,41.2639480170289,0.899619090298006,0.572484875644185,102.558368810217,111.565987004257,80.155948913287
"Iowa",2002,290.984742530197,190.908878999788,94.0262767535495,5.69506251324433,0.354524263615173,0,0,120.891502436957,69.3307904216995,40.652256834075,0.464081373172282,2.16571307480398,102.258953168044,107.99173553719,78.1042593769866
"Iowa",2003,286.690772051334,187.074353228763,95.0232226522713,4.59319617029945,0,0,0,113.298838867386,68.9604807496435,41.5212874312487,0.520472601344469,2.00753717661438,104.650437971074,102.755958443675,76.756365858627
"Iowa",2004,291.201547312041,207.718706605832,81.49712358659,1.913112477683,0.0726046419361238,0,0,110.281293394168,60.5467169212458,37.6536401507637,0.508232493552866,1.74251140646697,95.7980559412815,106.390795477088,86.761951993652
"Iowa",2005,294.466263846928,187.513796576032,99.6737160120846,7.21369587109768,0.065055387713998,0,0,127.13413897281,70.7289023162135,41.7875125881168,0.441087613293051,1.6908358509567,100.199597180262,101.888217522659,90.2465256797583
"Iowa",2006,265.292561609767,179.458512321953,84.17002034818,1.66402893963373,0,0,0,105.234682342302,63.9690255482704,41.5702012208908,8.16979425729143,2.14560253221795,103.655663576758,99.9945738186751,51.3269274248248
"Iowa",2007,283.102617366016,159.432280847528,118.398836726215,4.9796427087661,0.29185708350644,0,0,132.162027420025,70.4952222683839,46.6695056086415,7.96032405484005,1.13419194017449,90.5511009555463,146.26713751558,37.1898628998754
"Iowa",2008,284.110574989948,165.734821069562,116.917370325694,1.38480096501809,0.0735826296743064,0,0,106.90249296341,64.0914756735022,45.0237233614797,0,0.441495778045838,78.1035383996783,167.520908725372,38.0446320868516
"Iowa",2009,295.175706646295,172.196715049656,121.091482047364,1.81779984721161,0.0697097020626432,0,0,110.645339954163,63.488922841864,44.0187165775401,0,0.418258212375859,76.8540870893812,179.818945760122,38.0844155844156
"Iowa",2010,302.432858214554,152.877156789197,145.439234808702,3.91110277569392,0.20536384096024,0,0,110.83120780195,67.4653038259565,46.0836459114779,0,0.0684546136534133,71.7175543885972,192.241185296324,38.405663915979
"Iowa",2011,311.120679992528,154.644124789837,156.232206239492,0.244348963198207,0,0,0,97.3607322996451,65.4647861012516,48.2525686530917,0,0.136372127778816,66.5572576125537,216.937978703531,27.4890715486643
"Iowa",2012,317.869891263592,151.424446944132,162.686914135733,3.6899137607799,0.0686164229471316,0,0,110.790026246719,70.5959880014998,49.0288713910761,0,0.205849268841395,82.6040494938133,207.344581927259,27.7154105736783
