Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
2003,Malignant neoplasms (C00-C97),Cancer,South Carolina,8512,204.4
2003,Malignant neoplasms (C00-C97),Cancer,South Dakota,1636,190.3
2003,Malignant neoplasms (C00-C97),Cancer,Tennessee,12613,212.7
2003,Malignant neoplasms (C00-C97),Cancer,Texas,33867,186.1
2003,Malignant neoplasms (C00-C97),Cancer,United States,556902,190.9
2003,Malignant neoplasms (C00-C97),Cancer,Utah,2444,144.6
2003,Malignant neoplasms (C00-C97),Cancer,Vermont,1210,183.6
2003,Malignant neoplasms (C00-C97),Cancer,Virginia,13781,198.1
2003,Malignant neoplasms (C00-C97),Cancer,Washington,11064,190.4
2003,Malignant neoplasms (C00-C97),Cancer,West Virginia,4610,211.6
2003,Malignant neoplasms (C00-C97),Cancer,Wisconsin,10648,183.4
2003,Malignant neoplasms (C00-C97),Cancer,Wyoming,943,188.9
2002,Malignant neoplasms (C00-C97),Cancer,Montana,1911,191.1
2002,Malignant neoplasms (C00-C97),Cancer,Alabama,9698,208.3
2002,Malignant neoplasms (C00-C97),Cancer,Alaska,715,189.8
2002,Malignant neoplasms (C00-C97),Cancer,Arizona,9359,173.2
2002,Malignant neoplasms (C00-C97),Cancer,Arkansas,6282,212.8
2002,Malignant neoplasms (C00-C97),Cancer,California,54143,177.3
2002,Malignant neoplasms (C00-C97),Cancer,Colorado,6384,173.7
2002,Malignant neoplasms (C00-C97),Cancer,Connecticut,7163,186.3
2002,Malignant neoplasms (C00-C97),Cancer,Delaware,1621,194.8
2002,Malignant neoplasms (C00-C97),Cancer,District of Columbia,1298,231.8
2002,Malignant neoplasms (C00-C97),Cancer,Florida,39140,183.8
2002,Malignant neoplasms (C00-C97),Cancer,Georgia,13975,200
2002,Malignant neoplasms (C00-C97),Cancer,Hawaii,1945,147.2
2002,Malignant neoplasms (C00-C97),Cancer,Idaho,2138,172.3
2002,Malignant neoplasms (C00-C97),Cancer,Illinois,24737,202.8
2002,Malignant neoplasms (C00-C97),Cancer,Indiana,12865,209.7
2002,Malignant neoplasms (C00-C97),Cancer,Iowa,6473,189.3
2002,Malignant neoplasms (C00-C97),Cancer,Kansas,5362,188.7
2002,Malignant neoplasms (C00-C97),Cancer,Kentucky,9438,228.6
2002,Malignant neoplasms (C00-C97),Cancer,Louisiana,9441,222.8
2002,Malignant neoplasms (C00-C97),Cancer,Maine,3206,214.9
2002,Malignant neoplasms (C00-C97),Cancer,Maryland,10395,202.2
2002,Malignant neoplasms (C00-C97),Cancer,Massachusetts,13914,201.4
2002,Malignant neoplasms (C00-C97),Cancer,Michigan,19985,199.9
2002,Malignant neoplasms (C00-C97),Cancer,Minnesota,9210,185.3
2002,Malignant neoplasms (C00-C97),Cancer,Mississippi,6069,218.8
2002,Malignant neoplasms (C00-C97),Cancer,Missouri,12322,204.1
2002,Malignant neoplasms (C00-C97),Cancer,Nebraska,3433,186.1
2002,Malignant neoplasms (C00-C97),Cancer,Nevada,3937,201.3
2002,Malignant neoplasms (C00-C97),Cancer,New Hampshire,2529,201.8
2002,Malignant neoplasms (C00-C97),Cancer,New Jersey,17827,198.1
2002,Malignant neoplasms (C00-C97),Cancer,New Mexico,3067,173.2
2002,Malignant neoplasms (C00-C97),Cancer,New York,36661,184.4
2002,Malignant neoplasms (C00-C97),Cancer,North Carolina,16210,199.9
2002,Malignant neoplasms (C00-C97),Cancer,North Dakota,1293,175.5
2002,Malignant neoplasms (C00-C97),Cancer,Ohio,25173,209
2002,Malignant neoplasms (C00-C97),Cancer,Oklahoma,7474,205.7
2002,Malignant neoplasms (C00-C97),Cancer,Oregon,7249,197.3
2002,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,29849,201.9
2002,Malignant neoplasms (C00-C97),Cancer,Rhode Island,2404,199.3
2002,Malignant neoplasms (C00-C97),Cancer,South Carolina,8333,205.8
2002,Malignant neoplasms (C00-C97),Cancer,South Dakota,1562,183.3
2002,Malignant neoplasms (C00-C97),Cancer,Tennessee,12518,214.6
2002,Malignant neoplasms (C00-C97),Cancer,Texas,34164,192.2
2002,Malignant neoplasms (C00-C97),Cancer,United States,557271,194.3
2002,Malignant neoplasms (C00-C97),Cancer,Utah,2376,144.4
2002,Malignant neoplasms (C00-C97),Cancer,Vermont,1224,188.3
2002,Malignant neoplasms (C00-C97),Cancer,Virginia,13602,200
2002,Malignant neoplasms (C00-C97),Cancer,Washington,10858,190.6
2002,Malignant neoplasms (C00-C97),Cancer,West Virginia,4652,215.2
2002,Malignant neoplasms (C00-C97),Cancer,Wisconsin,10828,189.6
2002,Malignant neoplasms (C00-C97),Cancer,Wyoming,859,177.1
2001,Malignant neoplasms (C00-C97),Cancer,Minnesota,8967,183.8
2001,Malignant neoplasms (C00-C97),Cancer,Mississippi,5958,217.1
2001,Malignant neoplasms (C00-C97),Cancer,Alabama,9801,213
2001,Malignant neoplasms (C00-C97),Cancer,Alaska,689,193.7
2001,Malignant neoplasms (C00-C97),Cancer,Arizona,9143,173.8
2001,Malignant neoplasms (C00-C97),Cancer,Arkansas,6092,208.8
2001,Malignant neoplasms (C00-C97),Cancer,California,53924,180.2
2001,Malignant neoplasms (C00-C97),Cancer,Colorado,6145,170.9
2001,Malignant neoplasms (C00-C97),Cancer,Connecticut,7093,187.6
2001,Malignant neoplasms (C00-C97),Cancer,Delaware,1786,221
2001,Malignant neoplasms (C00-C97),Cancer,District of Columbia,1327,237.5
2001,Malignant neoplasms (C00-C97),Cancer,Florida,39090,187.4
2001,Malignant neoplasms (C00-C97),Cancer,Georgia,13818,202.8
2001,Malignant neoplasms (C00-C97),Cancer,Hawaii,2024,157.2
2001,Malignant neoplasms (C00-C97),Cancer,Idaho,2093,172.8
2001,Malignant neoplasms (C00-C97),Cancer,Illinois,24778,205.1
2001,Malignant neoplasms (C00-C97),Cancer,Indiana,12831,211.9
2001,Malignant neoplasms (C00-C97),Cancer,Iowa,6404,188.9
2001,Malignant neoplasms (C00-C97),Cancer,Kansas,5448,193.8
2001,Malignant neoplasms (C00-C97),Cancer,Kentucky,9358,229.7
2001,Malignant neoplasms (C00-C97),Cancer,Louisiana,9517,228
2001,Malignant neoplasms (C00-C97),Cancer,Maine,3045,208.3
2001,Malignant neoplasms (C00-C97),Cancer,Maryland,10322,205.4
2001,Malignant neoplasms (C00-C97),Cancer,Massachusetts,13750,201.2
2001,Malignant neoplasms (C00-C97),Cancer,Michigan,19689,199.9
2001,Malignant neoplasms (C00-C97),Cancer,Missouri,12365,207.1
2001,Malignant neoplasms (C00-C97),Cancer,Montana,1956,199.4
2001,Malignant neoplasms (C00-C97),Cancer,Nebraska,3389,185.5
2001,Malignant neoplasms (C00-C97),Cancer,Nevada,3815,205.1
2001,Malignant neoplasms (C00-C97),Cancer,New Hampshire,2398,195.9
2001,Malignant neoplasms (C00-C97),Cancer,New Jersey,18165,204.4
2001,Malignant neoplasms (C00-C97),Cancer,New Mexico,2900,167.3
2001,Malignant neoplasms (C00-C97),Cancer,New York,36975,188.4
2001,Malignant neoplasms (C00-C97),Cancer,North Carolina,16065,202.7
2001,Malignant neoplasms (C00-C97),Cancer,North Dakota,1391,189.2
2001,Malignant neoplasms (C00-C97),Cancer,Ohio,24804,208.4
2001,Malignant neoplasms (C00-C97),Cancer,Oklahoma,7411,206.3
2001,Malignant neoplasms (C00-C97),Cancer,Oregon,7057,196.5
2001,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,29914,204.4
2001,Malignant neoplasms (C00-C97),Cancer,Rhode Island,2398,202.5
2001,Malignant neoplasms (C00-C97),Cancer,South Carolina,8272,208.3
2001,Malignant neoplasms (C00-C97),Cancer,South Dakota,1590,188.5
2001,Malignant neoplasms (C00-C97),Cancer,Tennessee,12229,213.1
2001,Malignant neoplasms (C00-C97),Cancer,Texas,33488,192.6
2001,Malignant neoplasms (C00-C97),Cancer,United States,553768,196.5
2001,Malignant neoplasms (C00-C97),Cancer,Utah,2313,144.3
2001,Malignant neoplasms (C00-C97),Cancer,Vermont,1249,196.4
2001,Malignant neoplasms (C00-C97),Cancer,Virginia,13345,200.5
2001,Malignant neoplasms (C00-C97),Cancer,Washington,10802,194.2
2001,Malignant neoplasms (C00-C97),Cancer,West Virginia,4685,219.2
2001,Malignant neoplasms (C00-C97),Cancer,Wisconsin,10777,191.6
2001,Malignant neoplasms (C00-C97),Cancer,Wyoming,923,194
2000,Malignant neoplasms (C00-C97),Cancer,Alabama,9807,215.4
2000,Malignant neoplasms (C00-C97),Cancer,Alaska,704,208.2
2000,Malignant neoplasms (C00-C97),Cancer,Arizona,9073,177.9
2000,Malignant neoplasms (C00-C97),Cancer,Arkansas,6090,210.5
2000,Malignant neoplasms (C00-C97),Cancer,California,53158,182.1
2000,Malignant neoplasms (C00-C97),Cancer,Colorado,5922,170
2000,Malignant neoplasms (C00-C97),Cancer,Connecticut,7065,189.5
2000,Malignant neoplasms (C00-C97),Cancer,Delaware,1609,203.3
2000,Malignant neoplasms (C00-C97),Cancer,District of Columbia,1335,238.3
2000,Malignant neoplasms (C00-C97),Cancer,Florida,39183,191.6
2000,Malignant neoplasms (C00-C97),Cancer,Georgia,13690,206.7
2000,Malignant neoplasms (C00-C97),Cancer,Hawaii,1943,155.7
2000,Malignant neoplasms (C00-C97),Cancer,Idaho,2128,180.6
2000,Malignant neoplasms (C00-C97),Cancer,Illinois,25365,212
2000,Malignant neoplasms (C00-C97),Cancer,Indiana,12842,214.7
2000,Malignant neoplasms (C00-C97),Cancer,Iowa,6448,191.7
2000,Malignant neoplasms (C00-C97),Cancer,Kansas,5223,187
2000,Malignant neoplasms (C00-C97),Cancer,Kentucky,9207,228.7
2000,Malignant neoplasms (C00-C97),Cancer,Louisiana,9400,227.9
2000,Malignant neoplasms (C00-C97),Cancer,Maine,3070,213.6
2000,Malignant neoplasms (C00-C97),Cancer,Maryland,10290,209.7
2000,Malignant neoplasms (C00-C97),Cancer,Massachusetts,14027,207.2
2000,Malignant neoplasms (C00-C97),Cancer,Michigan,19798,204
2000,Malignant neoplasms (C00-C97),Cancer,Minnesota,9215,191.8
2000,Malignant neoplasms (C00-C97),Cancer,Mississippi,6075,223.6
2000,Malignant neoplasms (C00-C97),Cancer,Missouri,12144,205.9
2000,Malignant neoplasms (C00-C97),Cancer,Montana,1867,194
2000,Malignant neoplasms (C00-C97),Cancer,Nebraska,3382,186.2
2000,Malignant neoplasms (C00-C97),Cancer,Nevada,3763,213.6
2000,Malignant neoplasms (C00-C97),Cancer,New Hampshire,2484,206.9
2000,Malignant neoplasms (C00-C97),Cancer,New Jersey,18073,205.9
2000,Malignant neoplasms (C00-C97),Cancer,New Mexico,2906,172.3
2000,Malignant neoplasms (C00-C97),Cancer,New York,37198,192.2
2000,Malignant neoplasms (C00-C97),Cancer,North Carolina,15786,204.2
2000,Malignant neoplasms (C00-C97),Cancer,North Dakota,1346,183.7
2000,Malignant neoplasms (C00-C97),Cancer,Ohio,24988,212
2000,Malignant neoplasms (C00-C97),Cancer,Oklahoma,7402,207.4
2000,Malignant neoplasms (C00-C97),Cancer,Oregon,6951,197.3
2000,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,30161,207
2000,Malignant neoplasms (C00-C97),Cancer,Rhode Island,2433,206.4
2000,Malignant neoplasms (C00-C97),Cancer,South Carolina,8250,212.6
2000,Malignant neoplasms (C00-C97),Cancer,South Dakota,1597,190.5
2000,Malignant neoplasms (C00-C97),Cancer,Tennessee,12339,218.8
2000,Malignant neoplasms (C00-C97),Cancer,Texas,33300,196.3
2000,Malignant neoplasms (C00-C97),Cancer,United States,553091,199.6
2000,Malignant neoplasms (C00-C97),Cancer,Utah,2359,151.2
2000,Malignant neoplasms (C00-C97),Cancer,Vermont,1240,198
2000,Malignant neoplasms (C00-C97),Cancer,Virginia,13528,208.6
2000,Malignant neoplasms (C00-C97),Cancer,Washington,10668,195.8
2000,Malignant neoplasms (C00-C97),Cancer,West Virginia,4753,223.9
2000,Malignant neoplasms (C00-C97),Cancer,Wisconsin,10638,191.7
2000,Malignant neoplasms (C00-C97),Cancer,Wyoming,868,185.5
1999,Malignant neoplasms (C00-C97),Cancer,Massachusetts,13853,206.4
1999,Malignant neoplasms (C00-C97),Cancer,Alabama,9506,210.9
1999,Malignant neoplasms (C00-C97),Cancer,Alaska,633,190.5
1999,Malignant neoplasms (C00-C97),Cancer,Arizona,9006,179.9
1999,Malignant neoplasms (C00-C97),Cancer,Arkansas,6137,214.1
1999,Malignant neoplasms (C00-C97),Cancer,California,53067,184.9
1999,Malignant neoplasms (C00-C97),Cancer,Colorado,5863,171.1
1999,Malignant neoplasms (C00-C97),Cancer,Connecticut,7054,191
1999,Malignant neoplasms (C00-C97),Cancer,Delaware,1737,223.3
1999,Malignant neoplasms (C00-C97),Cancer,District of Columbia,1340,241.4
1999,Malignant neoplasms (C00-C97),Cancer,Florida,38478,190.6
1999,Malignant neoplasms (C00-C97),Cancer,Georgia,13225,202.3
1999,Malignant neoplasms (C00-C97),Cancer,Hawaii,1916,156.6
1999,Malignant neoplasms (C00-C97),Cancer,Idaho,2162,186.4
1999,Malignant neoplasms (C00-C97),Cancer,Illinois,25024,210.4
1999,Malignant neoplasms (C00-C97),Cancer,Indiana,12898,217.4
1999,Malignant neoplasms (C00-C97),Cancer,Iowa,6346,189.1
1999,Malignant neoplasms (C00-C97),Cancer,Kansas,5334,192.4
1999,Malignant neoplasms (C00-C97),Cancer,Kentucky,8925,224.2
1999,Malignant neoplasms (C00-C97),Cancer,Louisiana,9412,230.5
1999,Malignant neoplasms (C00-C97),Cancer,Maine,3035,214.6
1999,Malignant neoplasms (C00-C97),Cancer,Maryland,10143,209.5
1999,Malignant neoplasms (C00-C97),Cancer,Michigan,19744,205.2
1999,Malignant neoplasms (C00-C97),Cancer,Minnesota,8892,187
1999,Malignant neoplasms (C00-C97),Cancer,Mississippi,6143,227.9
1999,Malignant neoplasms (C00-C97),Cancer,Missouri,12186,207.9
1999,Malignant neoplasms (C00-C97),Cancer,Montana,1854,195.1
1999,Malignant neoplasms (C00-C97),Cancer,Nebraska,3410,189
1999,Malignant neoplasms (C00-C97),Cancer,Nevada,3556,206.7
1999,Malignant neoplasms (C00-C97),Cancer,New Hampshire,2408,203.6
1999,Malignant neoplasms (C00-C97),Cancer,New Jersey,18178,209.3
1999,Malignant neoplasms (C00-C97),Cancer,New Mexico,2857,173.3
1999,Malignant neoplasms (C00-C97),Cancer,New York,37609,196.6
1999,Malignant neoplasms (C00-C97),Cancer,North Carolina,15815,207.1
1999,Malignant neoplasms (C00-C97),Cancer,North Dakota,1366,186.7
1999,Malignant neoplasms (C00-C97),Cancer,Ohio,25233,215.4
1999,Malignant neoplasms (C00-C97),Cancer,Oklahoma,7312,206.7
1999,Malignant neoplasms (C00-C97),Cancer,Oregon,6905,198.2
1999,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,30312,209.5
1999,Malignant neoplasms (C00-C97),Cancer,Rhode Island,2463,210.3
1999,Malignant neoplasms (C00-C97),Cancer,South Carolina,8089,211.7
1999,Malignant neoplasms (C00-C97),Cancer,South Dakota,1632,197.4
1999,Malignant neoplasms (C00-C97),Cancer,Tennessee,11943,213.9
1999,Malignant neoplasms (C00-C97),Cancer,Texas,32755,196.1
1999,Malignant neoplasms (C00-C97),Cancer,United States,549838,200.8
1999,Malignant neoplasms (C00-C97),Cancer,Utah,2393,155.7
1999,Malignant neoplasms (C00-C97),Cancer,Vermont,1255,203.7
1999,Malignant neoplasms (C00-C97),Cancer,Virginia,13365,209.1
1999,Malignant neoplasms (C00-C97),Cancer,Washington,10653,198.3
1999,Malignant neoplasms (C00-C97),Cancer,West Virginia,4762,225.1
1999,Malignant neoplasms (C00-C97),Cancer,Wisconsin,10755,195.5
1999,Malignant neoplasms (C00-C97),Cancer,Wyoming,899,195.1
