States,States Code,Year,Sex,Age Groups,Count,Population,Crude Rate
New York,36,2006,Female,70-74 years,52,318189,16.34
New York,36,2006,Female,75-79 years,53,294299,18.01
New York,36,2006,Female,80-84 years,46,244582,18.81
New York,36,2006,Female,85+ years,48,246264,19.49
New York,36,2006,Male,1-4 years,20,473174,4.23
New York,36,2006,Male,5-9 years,27,594996,4.54
New York,36,2006,Male,10-14 years,22,663110,3.32
New York,36,2006,Male,15-19 years,30,707054,4.24
New York,36,2006,Male,25-29 years,18,653645,2.75
New York,36,2006,Male,30-34 years,25,604307,4.14
New York,36,2006,Male,35-39 years,33,677576,4.87
New York,36,2006,Male,40-44 years,32,722418,4.43
New York,36,2006,Male,45-49 years,62,716036,8.66
New York,36,2006,Male,50-54 years,45,636160,7.07
New York,36,2006,Male,55-59 years,95,569265,16.69
New York,36,2006,Male,60-64 years ,68,408401,16.65
New York,36,2006,Male,65-69 years,69,308793,22.35
New York,36,2006,Male,70-74 years,67,247957,27.02
New York,36,2006,Male,75-79 years,61,208144,29.31
New York,36,2006,Male,80-84 years,41,145697,28.14
New York,36,2006,Male,85+ years,22,106293,20.7
New York,36,2007,Female,5-9 years,27,565058,4.78
New York,36,2007,Female,10-14 years,21,618536,3.4
New York,36,2007,Female,15-19 years,23,676622,3.4
New York,36,2007,Female,25-29 years,17,676978,2.51
New York,36,2007,Female,30-34 years,25,626341,3.99
New York,36,2007,Female,35-39 years,21,689503,3.05
New York,36,2007,Female,40-44 years,24,734997,3.27
New York,36,2007,Female,45-49 years,41,753120,5.44
New York,36,2007,Female,50-54 years,54,695359,7.77
New York,36,2007,Female,55-59 years,55,623115,8.83
New York,36,2007,Female,60-64 years ,47,505574,9.3
New York,36,2007,Female,65-69 years,52,381999,13.61
New York,36,2007,Female,70-74 years,67,317508,21.1
New York,36,2007,Female,75-79 years,36,289456,12.44
New York,36,2007,Female,80-84 years,44,244877,17.97
New York,36,2007,Female,85+ years,41,252355,16.25
New York,36,2007,Male,1-4 years,27,467872,5.77
New York,36,2007,Male,5-9 years,27,589825,4.58
New York,36,2007,Male,10-14 years,24,647308,3.71
New York,36,2007,Male,15-19 years,17,711166,2.39
New York,36,2007,Male,25-29 years,38,658940,5.77
New York,36,2007,Male,30-34 years,19,602755,3.15
New York,36,2007,Male,35-39 years,31,663703,4.67
New York,36,2007,Male,40-44 years,37,704227,5.25
New York,36,2007,Male,45-49 years,44,715846,6.15
New York,36,2007,Male,50-54 years,54,649472,8.31
New York,36,2007,Male,55-59 years,65,564370,11.52
New York,36,2007,Male,60-64 years ,65,440810,14.75
New York,36,2007,Male,65-69 years,49,318039,15.41
New York,36,2007,Male,70-74 years,51,248595,20.52
New York,36,2007,Male,75-79 years,60,205984,29.13
New York,36,2007,Male,80-84 years,44,148024,29.72
New York,36,2007,Male,85+ years,29,110711,26.19
New York,36,2008,Female,1-4 years,19,448367,4.24
New York,36,2008,Female,5-9 years,23,564995,4.07
New York,36,2008,Female,25-29 years,21,687715,3.05
New York,36,2008,Female,30-34 years,19,630631,3.01
New York,36,2008,Female,35-39 years,18,673509,2.67
New York,36,2008,Female,40-44 years,25,717856,3.48
New York,36,2008,Female,45-49 years,36,752999,4.78
New York,36,2008,Female,50-54 years,51,708866,7.19
New York,36,2008,Female,55-59 years,50,629434,7.94
New York,36,2008,Female,60-64 years ,63,520332,12.11
New York,36,2008,Female,65-69 years,54,400768,13.47
New York,36,2008,Female,70-74 years,59,320754,18.39
New York,36,2008,Female,75-79 years,52,282804,18.39
New York,36,2008,Female,80-84 years,47,244431,19.23
New York,36,2008,Female,85+ years,42,257482,16.31
New York,36,2008,Male,1-4 years,22,468925,4.69
New York,36,2008,Male,5-9 years,22,589970,3.73
New York,36,2008,Male,10-14 years,19,633713,3
New York,36,2008,Male,15-19 years,18,712984,2.52
New York,36,2008,Male,20-24 years,16,688412,2.32
New York,36,2008,Male,25-29 years,27,669894,4.03
New York,36,2008,Male,30-34 years,31,610243,5.08
New York,36,2008,Male,35-39 years,29,647813,4.48
New York,36,2008,Male,40-44 years,49,687078,7.13
New York,36,2008,Male,45-49 years,59,714842,8.25
New York,36,2008,Male,50-54 years,62,664508,9.33
New York,36,2008,Male,55-59 years,67,571998,11.71
New York,36,2008,Male,60-64 years ,57,456454,12.49
New York,36,2008,Male,65-69 years,61,333610,18.28
New York,36,2008,Male,70-74 years,57,252000,22.62
New York,36,2008,Male,75-79 years,58,202501,28.64
New York,36,2008,Male,80-84 years,50,149585,33.43
New York,36,2008,Male,85+ years,30,115334,26.01
New York,36,2009,Female,1-4 years,24,449853,5.34
New York,36,2009,Female,10-14 years,20,597894,3.35
New York,36,2009,Female,15-19 years,19,673401,2.82
New York,36,2009,Female,25-29 years,22,696897,3.16
New York,36,2009,Female,30-34 years,18,641198,2.81
New York,36,2009,Female,35-39 years,24,655268,3.66
New York,36,2009,Female,40-44 years,33,699158,4.72
New York,36,2009,Female,45-49 years,45,754411,5.96
New York,36,2009,Female,50-54 years,43,722301,5.95
New York,36,2009,Female,55-59 years,49,637530,7.69
New York,36,2009,Female,60-64 years ,69,545124,12.66
New York,36,2009,Female,65-69 years,46,412740,11.15
New York,36,2009,Female,70-74 years,48,325845,14.73
New York,36,2009,Female,75-79 years,54,277019,19.49
New York,36,2009,Female,80-84 years,55,242106,22.72
New York,36,2009,Female,85+ years,57,263746,21.61
New York,36,2009,Male,1-4 years,20,470511,4.25
New York,36,2009,Male,5-9 years,22,593123,3.71
New York,36,2009,Male,10-14 years,18,624524,2.88
New York,36,2009,Male,25-29 years,26,676207,3.84
New York,36,2009,Male,30-34 years,27,621516,4.34
New York,36,2009,Male,35-39 years,30,629686,4.76
New York,36,2009,Male,40-44 years,39,670107,5.82
New York,36,2009,Male,45-49 years,52,715470,7.27
New York,36,2009,Male,50-54 years,60,677362,8.86
New York,36,2009,Male,55-59 years,67,581962,11.51
New York,36,2009,Male,60-64 years ,80,479631,16.68
New York,36,2009,Male,65-69 years,69,344469,20.03
New York,36,2009,Male,70-74 years,70,256350,27.31
New York,36,2009,Male,75-79 years,48,200328,23.96
New York,36,2009,Male,80-84 years,49,150008,32.66
New York,36,2009,Male,85+ years,36,119599,30.1
New York,36,2010,Female,1-4 years,24,451897,5.31
New York,36,2010,Female,5-9 years,20,568818,3.52
New York,36,2010,Female,10-14 years,21,591794,3.55
New York,36,2010,Female,25-29 years,18,702230,2.56
New York,36,2010,Female,30-34 years,28,652658,4.29
New York,36,2010,Female,35-39 years,22,637044,3.45
New York,36,2010,Female,40-44 years,26,691330,3.76
New York,36,2010,Female,45-49 years,37,748078,4.95
New York,36,2010,Female,50-54 years,44,734546,5.99
New York,36,2010,Female,55-59 years,55,649177,8.47
New York,36,2010,Female,60-64 years ,60,570634,10.51
New York,36,2010,Female,65-69 years,55,423947,12.97
New York,36,2010,Female,70-74 years,39,329971,11.82
New York,36,2010,Female,75-79 years,44,274144,16.05
New York,36,2010,Female,80-84 years,47,240583,19.54
New York,36,2010,Female,85+ years,45,270499,16.64
New York,36,2010,Male,1-4 years,19,472592,4.02
New York,36,2010,Male,5-9 years,24,593700,4.04
New York,36,2010,Male,10-14 years,27,618639,4.36
New York,36,2010,Male,20-24 years,18,714646,2.52
New York,36,2010,Male,25-29 years,17,683508,2.49
New York,36,2010,Male,30-34 years,20,633503,3.16
New York,36,2010,Male,35-39 years,39,611561,6.38
New York,36,2010,Male,40-44 years,46,662719,6.94
New York,36,2010,Male,45-49 years,54,709311,7.61
New York,36,2010,Male,50-54 years,53,690455,7.68
New York,36,2010,Male,55-59 years,76,596299,12.75
New York,36,2010,Male,60-64 years ,67,505632,13.25
New York,36,2010,Male,65-69 years,66,355252,18.58
New York,36,2010,Male,70-74 years,59,260027,22.69
New York,36,2010,Male,75-79 years,52,199762,26.03
New York,36,2010,Male,80-84 years,48,151542,31.67
New York,36,2010,Male,85+ years,38,123939,30.66
New York,36,2011,Female,1-4 years,24,454485,5.28
New York,36,2011,Female,5-9 years,16,566730,2.82
New York,36,2011,Female,10-14 years,17,590912,2.88
New York,36,2011,Female,15-19 years,20,657787,3.04
New York,36,2011,Female,20-24 years,19,713246,2.66
New York,36,2011,Female,25-29 years,20,714031,2.8
New York,36,2011,Female,30-34 years,24,667891,3.59
New York,36,2011,Female,35-39 years,18,622921,2.89
New York,36,2011,Female,40-44 years,39,689584,5.66
New York,36,2011,Female,45-49 years,38,738917,5.14
New York,36,2011,Female,50-54 years,48,743738,6.45
New York,36,2011,Female,55-59 years,51,663669,7.68
New York,36,2011,Female,60-64 years ,68,594650,11.44
New York,36,2011,Female,65-69 years,56,435860,12.85
New York,36,2011,Female,70-74 years,41,336576,12.18
New York,36,2011,Female,75-79 years,42,274040,15.33
New York,36,2011,Female,80-84 years,31,238432,13
New York,36,2011,Female,85+ years,40,276461,14.47
New York,36,2011,Male,1-4 years,18,475212,3.79
New York,36,2011,Male,5-9 years,24,592869,4.05
New York,36,2011,Male,10-14 years,22,617587,3.56
New York,36,2011,Male,15-19 years,25,687574,3.64
New York,36,2011,Male,20-24 years,20,727880,2.75
New York,36,2011,Male,25-29 years,23,698140,3.29
New York,36,2011,Male,30-34 years,33,649686,5.08
New York,36,2011,Male,35-39 years,28,601473,4.66
New York,36,2011,Male,40-44 years,31,662125,4.68
New York,36,2011,Male,45-49 years,43,703454,6.11
New York,36,2011,Male,50-54 years,88,701344,12.55
New York,36,2011,Male,55-59 years,60,613521,9.78
New York,36,2011,Male,60-64 years ,65,530415,12.25
New York,36,2011,Male,65-69 years,87,367475,23.68
New York,36,2011,Male,70-74 years,51,266521,19.14
New York,36,2011,Male,75-79 years,52,200741,25.9
New York,36,2011,Male,80-84 years,42,152203,27.59
New York,36,2011,Male,85+ years,28,128110,21.86
New York,36,2012,Female,1-4 years,23,458185,5.02
New York,36,2012,Female,10-14 years,22,588682,3.74
New York,36,2012,Female,30-34 years,27,680283,3.97
New York,36,2012,Female,35-39 years,27,621707,4.34
New York,36,2012,Female,40-44 years,22,681029,3.23
New York,36,2012,Female,45-49 years,33,727041,4.54
New York,36,2012,Female,50-54 years,49,745192,6.58
New York,36,2012,Female,55-59 years,53,681422,7.78
New York,36,2012,Female,60-64 years ,66,592350,11.14
New York,36,2012,Female,65-69 years,69,468860,14.72
New York,36,2012,Female,70-74 years,50,347910,14.37
New York,36,2012,Female,75-79 years,48,275623,17.42
New York,36,2012,Female,80-84 years,42,235528,17.83
New York,36,2012,Female,85+ years,49,283454,17.29
New York,36,2012,Male,1-4 years,25,480143,5.21
New York,36,2012,Male,5-9 years,30,593552,5.05
